	index	sentence	origin	lang
3210	1491	Fondamenta Zattere Al Ponte Longo at San Basilio	3605	it
3211	1492	It has title of Venice maraton	3613	it
3212	1493	Riva Ca 'di Dio, Calle dei Forni	3614	it
3213	1494	It has title of Venice, Rio del Ghetto Nuovo	3616	it
3214	1495	It has tags of venedig, venice, venezia, italian, italy, riodelghettonuovo, cannaregio	3616	it
3215	1496	It has title of Venice, Cannaregio Canal, Ponte Tre Archi	3617	it
3216	1497	It has tags of venedig, venice, venezia, italien, italy, italia, canaledicannaregio, pontetrearchi, cannaregio	3617	it
3217	1498	It has title of Venice, Campiello de l'Anconeta	3618	it
3218	1499	It has tags of venedig, venice, venezia, italien, italy, italy, campiellodelanconeta, cannaregio	3618	it
3219	1500	Church of Santa Maria del Rosario (Gesuati), Venice Giorgio Massari, 1726-1743	3620	it
3220	1501	The Redeemer, Venice Andrea Palladio, Antonio Da Ponte, 1577-92	3621	it
3221	1502	It has tags of venice, it, fog, palladio, daponte, freight, crane, barge, giudecca	3621	it
3222	1503	It has tags of Venice, it, fog, arsenal, castle	3623	it
3223	1504	It has tags of venice, it, graffiti, stencil, zattere, dorsoduro	3625	it
3224	1505	Calle Longa de l'Accademia dei Nobili	3626	it
3225	1506	It has tags of venice, it, giudecca, palanca, vaparetto	3626	it
3226	1507	It has title of Venice, sunset in Murano	3632	it
3227	1508	It has title of Saint Mary of Health	3641	it
3228	1509	Works by Lorenzo Quinn	3644	it
3229	1510	Works by Lorenzo Quinn	3645	it
3230	1511	It has title of Venice: Locomotive FS E.464, Venice Santa Lucia (Veneto)	3646	it
3231	1512	It has tags of railways, fs, trenitalia, venice, venice, venezia santalucia	3646	it
3232	1513	It has title of Venice: Locomotive FS E.402, Venice Santa Lucia (Veneto)	3647	it
3233	1514	It has tags of railway station, fs, trenitalia, locomotivafse, venice, venice, veneziasantalucia	3647	it
3234	1515	It has title of Venice: Locomotive FS E.464, Venice Santa Lucia (Veneto)	3648	it
3235	1516	It has tags of railways, fs, trenitalia, venice, venice, venezia santalucia	3648	it
3236	1517	It has tags of lidodivenezia, sunset, tree, nature, sky	3649	it
3237	1518	In Cannaregio quarters	3651	it
3238	1519	It has tags of venice,camposangeremia	3651	it
3239	1520	It has title of Venice, Grand Canal, Palazzo Loredan degli Ambasciatori	3653	it
3240	1521	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, palazzoloredandegliambasciatori	3653	it
3241	1522	It has title of Venice, Grand Canal, San Simeone Piccolo Church	3654	it
3242	1523	It has tags of chiesasansimeonepiccolo, venedig, venice, venezia, italien, italy, italia, canalgrande	3654	it
3243	1524	It has title of Venice, Grand Canal, Riva del Vin & Vaporetto Stop Rialto	3655	it
3244	1525	It has tags of venedig, venice, venezia, italien, italy, italia, canalgrande, rivadelvin, palazzobembo	3655	it
3245	1526	It has tags of venedig, venice, venezia, italian, italy, italy, canalgrande, pontedirialto, rialtobr, rialtobridge	3656	it
3246	1527	It has tags of venedig, venice, venezia, canalgrande, italien, italy, italia	3657	it
3247	1528	It has title of Grimani Palace	3660	it
3248	1529	It has tags of venice, rialto, make-up, leica, leicaxtyp, snapshot	3661	it
3249	1530	July 27, 2021	3663	it
3250	1531	It has title of Doge's Palace: Adam and Eve	3663	it
3251	1532	It has tags of venice, italy	3698	it
3252	1533	Constitution Bridge - Venice by Santiago Calatrava	3742	it
3253	1534	WALLS AND REFLECTIONS Santa Croce is a quiet area, little frequented by mass tourism, with a typically Venetian atmosphere	3746	it
3254	1535	After school, the children play in Campo San Giacomo dall'Orio, which together with the adjacent streets hosts informal restaurants of international cuisine	3746	it
3255	1536	This whole area has undergone many demolitions and transformations, starting from 1810 with the demolition of the church and monastery of Santa Croce which gave the name to the Sestiere	3746	it
3256	1537	The Papadopoli gardens similar to the English parks were arranged in the area, designed by Bagnara and today open to the public, but totally changed CANON EOS 600D with ob	3746	it
3257	1538	Basilica of San Giorgio Maggiore	3751	it
3258	1539	"It has title of Presbytery: ""Last Supper"" by Jacopo Tintoretto (1518 - 1594)"	3751	it
3259	1540	It has tags of venice, island, sangiorgiomaggiore, art, church, palladium	3751	it
3260	1541	Basilica of San Giorgio Maggiore	3752	it
3261	1542	"It has title of Presbytery: ""Gathering of manna"" by Jacopo Tintoretto (1518 - 1594)"	3752	it
3262	1543	It has tags of venice, island, sangiorgiomaggiore, art, church, palladium	3752	it
3263	1544	Basilica of San Giorgio Maggiore	3753	it
3264	1545	"It has title of Transept, Altar of the lateral chapel with Altarpiece by Sebastiano Ricci ""Madonna Enthroned and Saints"""	3753	it
3265	1546	It has tags of venice, island, sangiorgiomaggiore, art, church, palladium	3753	it
3266	1547	July 27 - Venice	3754	it
3267	1548	It has title of The Lighthouse, the Basilica and the bell tower of San Giorgio Maggiore	3754	it
3268	1549	It has tags of Venice, Sangiorgio, July, Palladio	3754	it
3269	1550	It has tags of venice, treoci, photographic exhibition, fotodifoto, mariodebiasis, leica, leicaxtyp	3755	it
3270	1551	July 27 - Venice	3759	it
3271	1552	It has title of Grand Canal: View from Cà Rezzonico to Palazzo Balbi	3759	it
3272	1553	It has tags of venice, canalgrande, palaces	3759	it
3273	1554	July 27 - Venice	3760	it
3274	1555	It has title of Grand Canal: Palazzo Contarini Michiel and Cà Rezzonico	3760	it
3275	1556	It has tags of venice, canalgrande, palaces	3760	it
3276	1557	July 27 - Venice	3761	it
3277	1558	It has title of Grand Canal: Palazzo Contarini Polignac	3761	it
3278	1559	It has tags of venice, canalgrande, palaces	3761	it
3279	1560	July 27 - Venice	3764	it
3280	1561	It has title of Grand Canal: Palazzo Donà and on the left Palazzo Donà de la Madoneta	3764	it
3281	1562	It has tags of venice, rialto, canalgrande, palaces	3764	it
3282	1563	July 27 - Venice	3765	it
3283	1564	It has title of Grand Canal in Rialto: Palazzo Dolfin Manin and Palazzo Bembo	3765	it
3284	1565	It has tags of venice, rialto, canalgrande	3765	it
3285	1566	July 27 - Venice	3766	it
3286	1567	It has title of Basilica of San Marco - Lunette with side doors	3766	it
3287	1568	It has tags of venice, sanmarco, rialto	3766	it
3288	1569	Basilica of San Giorgio Maggiore	3768	it
3289	1570	"It has title of ""Madonna Enthroned and Saints"" by Sebastiano Ricci (1659 - 1734)"	3768	it
3290	1571	It has tags of venice, sangiorgiomaggiore, island, art, church	3768	it
3291	1572	The new edition of the Venice Carnival 2022 is launched, an event awaited and experienced by thousands of people and which is preparing to paint the city on the lagoon, filling it with colors, sounds, joy, masks and parties	3773	it
3292	1573	The 2022 edition of the Venice Carnival will officially begin 12 February to end on Tuesday 1 March	3773	it
3293	1574	It has title of clothes hanging	3774	it
3294	1575	colour deterioration so converted to monochrome	3790	it
3295	1576	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, campiellodeianconeta	3791	it
3296	1577	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, riodellamisericordia, canal, watercourse, house, home, housing	3792	it
3297	1578	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, rioterafarsetti, street, road, alley, house, home, apartments	3793	it
3298	1579	Punta della Dogana, Venice, Italy Bruce Nauman.	3794	it
3299	1580	It has tags of art, art, puntadelladogana, show, exhibition, exhibition, bruce, nauman, venezia, venice, venise, venedig, contrasted, studies	3794	it
3300	1581	It has title of Scuola Grande Di San Rocco Venice	3811	it
3301	1582	It has tags of Murano, Venice, Italy, Nikon, D.	3812	it
3302	1586	It has title of Hotel Santa Chiara	3877	it
3303	1587	It has title of Basilique Santi Maria e Donato 2	3879	it
3304	1588	It has title of Cannaregio, Venice	3889	it
3305	1589	It has tags of rialto, bridge, venice, italy	3897	it
3306	1590	It has title of Venezia-Hellas Verona, the official formation of the Gialloblù	3898	it
3307	1591	It has title of Sunset: Santa Maria della Salute	3901	it
3308	1592	It has tags of venice, church, architecture, sunset, blue	3901	it
3309	1593	It has title of Venice Square	3907	it
3310	1594	It has tags of Italy, Italy, Venice, Venice	3907	it
3311	1595	It has title of Venice, Fondamenta delle Zattere, Gesuati Church (Santa Maria del Rosario), high altar	3928	it
3312	1596	It has tags of venice, venedig, venezia, italien, italy, italia, fondadellezattere, chiesadeigesuati, highaltar, hochaltar, santamariadelrosario, sestieredorsoduro	3928	it
3313	1597	It has title of Venice, Campo San Giacomo dell'Orio, Church of San Giacomo dell'Orio	3929	it
3314	1598	It has tags of venice, venedig, venezia, camposangiacomodellorio, chiesasangicaomodellorio, sestieresantacroce	3929	it
3315	1599	It has tags of purple, venice, italy, venezia	3933	it
3316	1600	It has title of Venice, Piazza San Marco seen from the Campanile of San Giorgio Maggiore	3956	it
3317	1601	It has tags of venedig, venezia, venice, italien, italy, italia, piazza san marco	3956	it
3318	1602	It has title of Venice, San Giorgio Island, San Giorgio Maggiore Church	3957	it
3319	1603	It has tags of venedig, venezia, venice, italien, italy, italia, isoladisangiorgio, chiesasangiorgiomaggiore	3957	it
3320	1604	The houses take on the colors of autumn.	3958	it
3321	1605	It has title of Giudecca, Venice	3958	it
3322	1606	It has tags of Venice, Venice, tour, Italy, Veneto, Europe, Euro	3959	it
3323	1607	PREVIOUS MEMORIES The Campo in Venice is the wide part of the public road which in all other parts of the world is called Piazza	3960	it
3324	1608	The only squares in Venice are Piazza San Marco and Piazzale Roma	3960	it
3325	1609	In these open spaces, the boys find themselves after school to play, very often even with the ball, even if the Urban Police Regulations would prohibit its carrying out.	3960	it
3326	1610	The Field definition is not accidental	3960	it
3327	1611	Indeed, in ancient times, vegetables were grown in these areas as in any other countryside	3960	it
3328	1612	Even the farthest part of St. Mark's Square from St. Mark's Basilica was formerly a cultivated field	3960	it
3329	1613	Fruit trees grew in the field and numerous crops were planted	3960	it
3330	1614	The diminutive of Campo is Campiello, in the sense of a small field	3960	it
3331	1615	The topography of the city is very simple as a whole	3960	it
3332	1616	Near a church, usually in front of, but not necessarily, there is the field	3960	it
3333	1617	If there is no church in the Campo, surely this one was there before Napoleon's arrival in Venice, but it was demolished by the invader.	3960	it
3334	1618	Some examples: Campo Sant'Agostin, Campo San Stin, Campo Santa Maria Nova, Campo San Boldo, Campo Manin, Campo Sant'Angelo	3960	it
3335	1619	The church, in most cases, places the main façade projecting over the river, so that any function, Baptism, Marriage, Funeral or the feast of the Patron Saint, allowed access from the main entrance to guests who could arrive with their own private boats to function	3960	it
3336	1620	It has title of Venice, Campo Santa Margherita, Mondo Novo	3972	it
3337	1621	It has tags of Venice, Venice, Venezia, Italy, Italy, Italia, Camposantamargherita, Sestieredorsoduro, shop window, shopwindow	3972	it
3338	1622	It has title of Venice, Campo dei Gesuiti	3989	it
3339	1623	It has tags of venedig, venice, venezia, italien, cannaregjo, campodeigesuiti	3989	it
3340	1624	It has title of Venice, Campo San Anzolo & San Stefano bell tower	3992	it
3341	1625	It has tags of venedig, venice, venezia, italian, italy, italia, camposananzolo, chiesasanstefano, campanile, glockenturm, belfry, sestieresanmarco	3992	it
3342	1626	It has title of Venice, Rio di Santa Caterina	3993	it
3343	1627	It has tags of venedig, venice, venezia, italien, italy, italia, riodisantacaterina, cannaregio	3993	it
3344	1628	"It has title of ""But nice is this little day"""	3995	it
3345	1629	It has tags of malamocco, santamariaassunta, church of malamocco	3995	it
3346	1630	San Marco-San Zaccaria B	3996	it
3347	1631	It has tags of venice, it, sanmarco, vaporetto	3996	it
3348	1632	It has tags of venice, canalgrande, pontedegliscalzi	3997	it
3349	1633	It has title of Venice, Campo San Zanipolo, Condottiere Bartolomeo Colloni by Andrea Verrocchio	4000	it
3350	1634	It has tags of venedig, venice, venezia, italien, italy, italia, sestierecastello, camposanzanipolo, condottierebartolomeocolloni, andreaverrocchio	4000	it
3351	1635	It has tags of europe, italie, venise, rivadeglischiavoni, format, italien, italia, italy, venedig, venezia, venice, leverdesoleil, sonnenaufgang, sunrise, sanmarco, grandcanal, canal, grande, cana, santa, maria, della, salute, long, exposure, poses, longue	4007	it
3352	1636	It has title of Rialto, the bridge at 8 in the morning	4008	it
3353	1637	It has tags of I	4009	it
3354	1638	It has tags of veneti, itali, venice	4022	it
3355	1639	It has tags of veneti, itali, venice	4023	it
3356	1640	It has tags of veneti, itali, venice	4024	it
3357	1641	It has title of Accademia Bridge	4027	it
3358	1642	It has tags of phillipkalantziscope	4031	it
3359	1643	It has tags of venice, veneto, italien	4035	it
3360	1644	It has tags of venice, veneto, italien	4041	it
3361	1645	It has tags of venice, italy	4045	it
3362	1646	Palazzo Mastelli or Palazzo del Camello, Venice	4048	it
3363	1647	It has tags of venice, palazzomastelli, palazzodelcamello, cannaregio, riomadonnadellorto	4048	it
3364	1648	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, riodellamisericordia, canal, watercourse, house, home, housing	4053	it
3365	1649	Punta della Dogana, Venice, Italy Bruce Nauman.	4054	it
3366	1650	It has tags of art, arte, puntadelladogana, mostra, exhibition, bruce, nauman, venezia, venice, venise, venedig, contrapposto, studies, people, sitting, sit, seated	4054	it
3367	1651	colour deterioration so converted to monochrome	4055	it
3368	1652	It has title of Prue, Pali and Bridge	4056	it
3369	1653	It has tags of venezia, venice, venise, venedig, ponte, rialto, bridge, canal, grand, gondola, pole, pole, italia, italy	4056	it
3370	1654	It has title of Rains	4057	it
3371	1655	It has tags of venezia, venice, venise, venedig, piazza, sanmarco, square, saintmark, rain, rain, night, night, light, reflections, light, reflection	4057	it
3372	1658	It has title of Murano - Venice	4087	it
3373	1659	It has title of Venezia, 2015	4124	it
3374	1660	It has title of Venetian interpreters	4126	it
3375	1661	It has tags of cannaregio, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic	4140	it
3376	1662	It has tags of poselongue, longexposure, europe, italy, venice, rivadeglischiavoni, architecture, sangiorgiomaggiore, venedig, venice, venice, italy, italy, italy	4144	it
3377	1663	It has title of Venice, Giudecca, Mulino Stucky	4145	it
3378	1664	It has tags of venedig, venice, venezia, italien, italy, italia, giudecca, mulinostucky, segelboot, sailingboat	4145	it
3379	1665	It has title of Venice, Giudecca, door bells	4146	it
