	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
7124	790	It has title of New Sail	1451	it	Criteria iii	Criteria vi	Criteria iv	0.1952620148658752	0.462295763194561	Criteria vii	Criteria x	Criteria vi	0.23700157	0.50636655	False	0.2	0.8271784466459604
7125	791	It has title of Kitchen of the Rembrandt House, Amsterdam	1460	it	Criteria iv	Criteria iii	Criteria vi	0.3388992249965668	0.7650020271539688	Criteria ii	Criteria i	Criteria iv	0.46887192	0.908699	False	0.2	0.37479777902462824
7126	792	It has title of Amsterdam 09 2020	1461	it	Criteria vi	Criteria iii	Criteria iv	0.301937460899353	0.6638571098446846	Criteria iv	Criteria iii	Criteria ii	0.25242275	0.61956483	False	0.5	0.7916903637989349
7127	793	It has title of Hart's Wine Trade	1467	it	Criteria vi	Criteria iii	Criteria iv	0.3833301961421966	0.849061444401741	Criteria iii	Criteria iv	Criteria ii	0.32788646	0.7419254	False	0.5	0.6968414855313135
7128	794	2021 canal festival stage mozaik closing concert Zuiderkerk	1477	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7129	795	2021 canal festival stage mozaik closing concert Zuiderkerk	1478	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7130	796	2021 canal festival stage mozaik closing concert Zuiderkerk	1479	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7131	797	2021 canal festival stage mozaik closing concert Zuiderkerk	1480	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7132	798	2021 canal festival stage mozaik closing concert Zuiderkerk	1481	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7133	799	2021 canal festival stage mozaik closing concert Zuiderkerk	1482	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7134	800	2021 canal festival stage mozaik closing concert Zuiderkerk	1483	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7135	801	2021 canal festival stage mozaik closing concert Zuiderkerk	1484	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7136	802	2021 canal festival stage mozaik closing concert Zuiderkerk	1485	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7137	803	2021 canal festival stage mozaik closing concert Zuiderkerk	1486	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7138	804	2021 canal festival stage mozaik closing concert Zuiderkerk	1487	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7139	805	2021 canal festival stage mozaik closing concert Zuiderkerk	1488	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7140	806	To improve the visibility of the SNG trainsets, it was decided to replace the blue front around the cabin windows with a yellow front.	1508	it	Criteria i	Criteria iv	Criteria ii	0.403496652841568	0.9146993458271028	Criteria iv	Criteria ii	Criteria vi	0.6233464	0.816217	False	0.5	0.6492252705701683
7141	807	This should improve the visibility of the equipment	1508	it	Criteria iii	Criteria x	Criteria iv	0.221667394042015	0.5812349915504456	Criteria iv	Criteria vi	Criteria i	0.38447323	0.6642916	False	0.2	0.6674130438746143
7142	808	The poor visibility is one of the points that emerged after the investigation of the collision at Hooghalen in May 2020	1508	it	Criteria vii	Criteria iii	Criteria viii	0.1627204716205597	0.4628640711307525	Criteria iv	Criteria viii	Criteria vii	0.26517236	0.5962784	False	0.5	0.7764698477093906
7143	809	The 2741 and 2723 are one of the first trainsets to be modified	1508	it	Criteria iii	Criteria iv	Criteria ii	0.3401247560977936	0.6787966266274452	Criteria iv	Criteria ii	Criteria i	0.6407499	0.9087038	False	0.5	0.623476485817517
7144	810	Both trainsets will be ready on 23 July 2021 at Amsterdam Central as train 5856 to Hoofddorp.	1508	it	Criteria x	Criteria vii	Criteria vi	0.1864743530750274	0.5023355484008789	Criteria iv	Criteria i	Criteria ii	0.29827893	0.7350478	False	0.0	0.5186810921249155
7145	811	The revision of the VIRMm is in full swing	1509	it	Criteria x	Criteria iii	Criteria vi	0.1953226923942566	0.4644925445318222	Criteria vi	Criteria iv	Criteria x	0.19580111	0.5228704	False	0.5	0.8413972951681141
7146	812	After the first revision of the 81 strains of the VIRM-1, it is now the intention to update the four-part strains of the VIRM-2	1509	it	Criteria vi	Criteria iii	Criteria iv	0.2543034255504608	0.5942482799291611	Criteria x	Criteria ix	Criteria vii	0.44309658	0.74784774	False	0.0	0.2976956416548859
7147	813	These will be on the track in a changed color scheme	1509	it	Criteria viii	Criteria ix	Criteria vii	0.3026219606399536	0.7294589281082153	Criteria i	Criteria iv	Criteria ii	0.21599059	0.46301675	False	0.0	0.5017296177484979
7148	814	The 9528 was the first to be delivered in the so-called Flow color scheme	1509	it	Criteria iii	Criteria iv	Criteria vi	0.1882170140743255	0.4858191609382629	Criteria ii	Criteria i	Criteria iv	0.45813233	0.9242228	False	0.2	0.6045154256051082
7149	815	On July 23, 2021, the trunk is about to depart as train 3956 from Amsterdam Central to Enkhuizen.	1509	it	Criteria vi	Criteria iii	Criteria iv	0.2837944626808166	0.6157475411891937	Criteria iv	Criteria i	Criteria ii	0.37074232	0.83352727	False	0.2	0.6113534156432024
7150	816	It has title of Amsterdam	1519	it	Criteria vi	Criteria iii	Criteria iv	0.215900644659996	0.5567850023508072	Criteria iv	Criteria iii	Criteria ii	0.25242275	0.61956483	False	0.5	0.8532441844379252
7151	817	It has tags of neighbors day, amsterdam, pjotrp, olympustg, thenetherlands, holland, city archives, netherlands, city archives amsterdam, bizoudwest, neighbors day, janpieterheyestraat	1519	it	Criteria iii	Criteria vi	Criteria iv	0.3887844681739807	0.8313983380794525	Criteria vi	Criteria iv	Criteria ii	0.35236847	0.8064669	False	0.5	0.7324418949770662
7152	818	It has title of Amsterdam	1520	it	Criteria vi	Criteria iii	Criteria iv	0.215900644659996	0.5567850023508072	Criteria iv	Criteria iii	Criteria ii	0.25242275	0.61956483	False	0.5	0.8532441844379252
7153	819	It has tags of neighbors day, amsterdam, pjotrp, olympustg, thenetherlands, holland, city archives, netherlands, city archives amsterdam, bizoudwest, neighbors day, janpieterheyestraat	1520	it	Criteria iii	Criteria vi	Criteria iv	0.3887844681739807	0.8313983380794525	Criteria vi	Criteria iv	Criteria ii	0.35236847	0.8064669	False	0.5	0.7324418949770662
7154	820	Amsterdam - 1995-04-14  Slide: D03270	1522	it	Criteria vi	Criteria iii	Criteria ii	0.5019055604934692	0.8034123629331589	Criteria i	Criteria ii	Criteria iv	0.4280289	0.8756801	False	0.2	0.3313050911761833
7155	821	It has title of FDt Ijsselmeer - VT08 520 (BR 613)	1522	it	Criteria vi	Criteria iii	Criteria iv	0.3302888870239258	0.727473072707653	Criteria iv	Criteria i	Criteria vii	0.23980229	0.48571983	False	0.2	0.5617579247953874
7156	822	Amsterdam - 1995-04-14  Slide: D03271	1552	it	Criteria vi	Criteria iii	Criteria ii	0.5019055604934692	0.8034123629331589	Criteria i	Criteria ii	Criteria iv	0.4280289	0.8756801	False	0.2	0.3313050911761833
7157	823	It has title of FDt Ijsselmeer - VT08 520 (BR 613)	1552	it	Criteria vi	Criteria iii	Criteria iv	0.3302888870239258	0.727473072707653	Criteria iv	Criteria i	Criteria vii	0.23980229	0.48571983	False	0.2	0.5617579247953874
7158	824	It has title of New Market, Amsterdam	1555	it	Criteria iii	Criteria iv	Criteria vi	0.3017571568489074	0.8059008717536926	Criteria ii	Criteria iv	Criteria i	0.40646625	0.81585777	False	0.2	0.6101157879745056
7159	825	It has title of Vlogging at the Arc de Triomphe	1566	it	Criteria viii	Criteria vi	Criteria i	0.2818620800971985	0.6297579705715179	Criteria i	Criteria ii	Criteria iv	0.8526608	0.90983677	False	0.2	0.33693949830421827
7160	826	2021 canal festival stage mozaik closing concert Zuiderkerk	1574	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7161	827	2021 canal festival stage mozaik closing concert Zuiderkerk	1575	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7162	828	2021 canal festival stage mozaik closing concert Zuiderkerk	1576	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7163	829	2021 canal festival stage mozaik closing concert Zuiderkerk	1577	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7164	830	2021 canal festival stage mozaik closing concert Zuiderkerk	1578	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7165	831	2021 canal festival stage mozaik closing concert Zuiderkerk	1579	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7166	832	2021 canal festival stage mozaik closing concert Zuiderkerk	1580	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7167	833	2021 canal festival stage mozaik closing concert Zuiderkerk	1581	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7168	834	2021 canal festival stage mozaik closing concert Zuiderkerk	1582	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7169	835	2021 canal festival stage mozaik closing concert Zuiderkerk	1583	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7170	836	2021 canal festival stage mozaik closing concert Zuiderkerk	1584	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7171	837	2021 canal festival stage mozaik closing concert Zuiderkerk	1585	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7172	838	2021 canal festival stage mozaik closing concert Zuiderkerk	1586	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7173	839	2021 canal festival stage mozaik closing concert Zuiderkerk	1587	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7174	840	2021 canal festival stage mozaik closing concert Zuiderkerk	1588	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7175	841	2021 canal festival stage mozaik closing concert Zuiderkerk	1589	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7176	842	2021 canal festival stage mozaik closing concert Zuiderkerk	1590	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7177	843	2021 canal festival stage mozaik closing concert Zuiderkerk	1591	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7178	844	2021 canal festival stage mozaik closing concert Zuiderkerk	1592	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7179	845	2021 canal festival stage mozaik closing concert Zuiderkerk	1593	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7180	846	2021 canal festival stage mozaik closing concert Zuiderkerk	1594	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7181	847	2021 canal festival stage mozaik closing concert Zuiderkerk	1596	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7182	848	2021 canal festival stage mozaik closing concert Zuiderkerk	1597	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7183	849	2021 canal festival stage mozaik closing concert Zuiderkerk	1598	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7184	850	2021 canal festival stage mozaik closing concert Zuiderkerk	1599	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7185	851	2021 canal festival stage mozaik closing concert Zuiderkerk	1600	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7186	852	2021 canal festival stage mozaik closing concert Zuiderkerk	1601	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7187	853	2021 canal festival stage mozaik closing concert Zuiderkerk	1602	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7188	854	2021 canal festival stage mozaik closing concert Zuiderkerk	1603	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7189	855	2021 canal festival stage mozaik closing concert Zuiderkerk	1604	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7190	856	2021 canal festival stage mozaik closing concert Zuiderkerk	1605	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7191	857	2021 canal festival stage mozaik closing concert Zuiderkerk	1606	it	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
7192	858	A restored wall advertisement Amsterdam, Tweede Jan Steenstraat	1623	it	Criteria iv	Criteria i	Criteria ii	0.3530581295490265	0.784149095416069	Criteria ii	Criteria i	Criteria iv	0.49934497	0.89327204	False	1.0	0.6727413120173438
7193	859	It has title of Shoe and boot workshop	1623	it	Criteria iii	Criteria vi	Criteria iv	0.3079406917095184	0.7201637476682663	Criteria iv	Criteria iii	Criteria ii	0.43646142	0.9131978	False	0.5	0.8189367025391874
7194	860	It has tags of amsterdam, de Pijp, Tweedejansteenstraat, wall advertising, facade advertising, wallad, shoe boot factory	1623	it	Criteria iv	Criteria ii	Criteria iii	0.3403564393520355	0.7901764810085297	Criteria ii	Criteria iv	Criteria i	0.67920774	0.91015154	False	0.5	0.7492649403574848
7195	861	It has tags of alankomaat, amsterdam, vijzelgracht	1656	it	Criteria iii	Criteria iv	Criteria ii	0.3658065497875213	0.719719409942627	Criteria ii	Criteria i	Criteria iv	0.46523812	0.893541	False	0.5	0.44860271689517955
7196	862	It has tags of Netherlands, Amsterdam	1657	it	Criteria iii	Criteria iv	Criteria ii	0.375079870223999	0.6936910450458527	Criteria ii	Criteria i	Criteria iv	0.82285094	0.9385351	False	0.5	0.40078046279995516
7197	863	It has tags of netherlands, amsterdam, amsterdam, dam	1658	it	Criteria iii	Criteria ii	Criteria iv	0.3357172906398773	0.8056896328926086	Criteria iv	Criteria ii	Criteria vi	0.4106305	0.86546886	False	0.5	0.7558641932198175
