	index	sentence	origin	lang
6540	186	It has tags of netherlands, paysbas, netherlands, amsterdam	222	it
6541	187	Amsterdam - 9 Jan 2017	223	it
6542	188	Amsterdam - 9 Jan 2017	224	it
6543	189	It has tags of netherlands, paysbas, netherlands, amsterdam	224	it
6544	190	Amsterdam - 9 Jan 2017	225	it
6545	191	It has tags of netherlands, paysbas, netherlands, amsterdam	225	it
6546	192	Amsterdam - 9 Jan 2017	226	it
6547	193	Amsterdam - 9 Jan 2017	227	it
6548	194	Amsterdam - 9 Jan 2017	228	it
6549	195	Amsterdam - 9 Jan 2017	229	it
6550	196	Amsterdam - 9 Jan 2017	230	it
6551	197	Amsterdam - 9 Jan 2017	231	it
6552	198	Amsterdam - 9 Jan 2017	232	it
6553	199	Amsterdam - 9 Jan 2017	233	it
6554	200	It has tags of netherlands, paysbas, netherlands, amsterdam	233	it
6555	201	Amsterdam - 9 Jan 2017	234	it
6556	202	It has tags of netherlands, paysbas, netherlands, amsterdam	234	it
6557	203	It has tags of netherlands, paysbas, netherlands, amsterdam	235	it
6558	204	Amsterdam - 8 jan 2017 - Light Festival	236	it
6559	205	Amsterdam - 8 jan 2017 - Light Festival	237	it
6560	206	Amsterdam - 8 Jan 2017	238	it
6561	207	It has tags of the netherlands, the netherlands, paysbas, amsterdam	238	it
6562	208	Amsterdam - 8 Jan 2017	239	it
6563	209	It has tags of the netherlands, the netherlands, paysbas, amsterdam	239	it
6564	210	Amsterdam - 8 Jan 2017	240	it
6565	211	It has tags of the netherlands, the netherlands, paysbas, amsterdam	240	it
6566	212	Amsterdam - 8 Jan 2017	241	it
6567	213	It has tags of the netherlands, the netherlands, paysbas, amsterdam	241	it
6568	214	Amsterdam - 8 Jan 2017	242	it
6569	215	It has tags of the netherlands, the netherlands, paysbas, amsterdam	242	it
6570	216	Amsterdam - 8 jan 2017 - Light Festival	243	it
6571	217	Amsterdam - 8 Jan 2017	244	it
6572	218	It has tags of the netherlands, the netherlands, paysbas, amsterdam	244	it
6573	219	Amsterdam - 8 jan 2017 - Light Festival	245	it
6574	220	Amsterdam - 8 Jan 2017	246	it
6575	221	Amsterdam - 9 Jan 2017	247	it
6576	222	It has tags of netherlands, paysbas, netherlands, amsterdam	247	it
6577	223	Amsterdam - 9 Jan 2017	249	it
6578	224	It has tags of netherlands, paysbas, netherlands, amsterdam	249	it
6579	225	Amsterdam - 9 Jan 2017	250	it
6580	226	It has tags of netherlands, paysbas, netherlands, amsterdam	250	it
6581	227	It has tags of netherlands, paysbas, netherlands, amsterdam	251	it
6582	228	Amsterdam - 9 Jan 2017	252	it
6583	229	It has tags of netherlands, paysbas, netherlands, amsterdam	252	it
6584	230	It has tags of netherlands, paysbas, netherlands, amsterdam	253	it
6585	231	Amsterdam - 9 Jan 2017	254	it
6586	232	It has tags of netherlands, paysbas, netherlands, amsterdam	254	it
6587	233	Amsterdam - 9 Jan 2017	255	it
6588	234	It has tags of netherlands, paysbas, netherlands, amsterdam	255	it
6589	235	Amsterdam - 9 Jan 2017	256	it
6590	236	It has tags of netherlands, paysbas, netherlands, amsterdam	256	it
6591	237	Amsterdam - 9 Jan 2017	257	it
6592	238	Amsterdam - 9 Jan 2017	258	it
6593	239	It has tags of netherlands, paysbas, netherlands, amsterdam	258	it
6594	240	Amsterdam - 9 Jan 2017	259	it
6595	241	It has tags of netherlands, paysbas, netherlands, amsterdam	259	it
6596	242	Amsterdam - 9 Jan 2017	260	it
6597	243	It has tags of netherlands, paysbas, netherlands, amsterdam	260	it
6598	244	Amsterdam - 9 Jan 2017	261	it
6599	245	Amsterdam - 9 Jan 2017	262	it
6600	246	It has tags of netherlands, paysbas, netherlands, amsterdam	262	it
6601	247	Amsterdam - 9 Jan 2017	263	it
6602	248	Amsterdam - 9 Jan 2017	264	it
6603	249	Amsterdam - 9 Jan 2017	265	it
6604	250	Amsterdam - 9 Jan 2017	266	it
6605	251	Amsterdam - 9 Jan 2017	267	it
6606	252	Amsterdam - 9 Jan 2017	268	it
6607	253	Amsterdam - 9 Jan 2017	269	it
6608	254	Amsterdam - 9 Jan 2017	270	it
6609	255	Amsterdam - 9 Jan 2017	271	it
6610	256	Amsterdam - 9 Jan 2017	272	it
6611	257	Amsterdam - 9 Jan 2017	273	it
6612	258	Amsterdam - 9 Jan 2017	274	it
6613	259	Amsterdam - 9 jan 2017 - Light Festival	275	it
6614	260	Amsterdam - 9 jan 2017 - Light Festival	276	it
6615	261	Amsterdam - 9 jan 2017 - Light Festival	277	it
6616	262	Amsterdam - 9 jan 2017 - Light Festival	278	it
6617	263	Amsterdam - 9 jan 2017 - Light Festival	279	it
6618	264	Amsterdam - 9 jan 2017 - Light Festival	280	it
6619	265	Amsterdam - 9 jan 2017 - Light Festival	281	it
6620	266	Amsterdam - 9 jan 2017 - Light Festival	282	it
6621	267	Amsterdam - 9 jan 2017 - Light Festival	283	it
6622	268	Amsterdam - 9 jan 2017 - Light Festival	284	it
6623	269	Amsterdam - 9 jan 2017 - Light Festival	285	it
6624	270	Amsterdam - 9 jan 2017 - Light Festival	286	it
6625	271	Amsterdam - 9 jan 2017 - Light Festival	287	it
6626	272	Amsterdam - 9 jan 2017 - Light Festival	288	it
6627	273	Amsterdam - 9 jan 2017 - Light Festival	289	it
6628	274	Amsterdam - 9 jan 2017 - Light Festival	290	it
6629	275	Amsterdam - 9 jan 2017 - Light Festival	291	it
6630	276	Amsterdam - 9 jan 2017 - Light Festival	292	it
6631	277	Amsterdam - 9 jan 2017 - Light Festival	293	it
6632	278	Amsterdam - 9 jan 2017 - Light Festival	294	it
6633	279	Amsterdam - 9 jan 2017 - Light Festival	295	it
6634	280	Amsterdam - 9 jan 2017 - Light Festival	296	it
6635	281	Amsterdam - 9 jan 2017 - Light Festival	297	it
6636	282	Amsterdam - 9 jan 2017 - Light Festival	298	it
6637	283	Amsterdam - 9 jan 2017 - Light Festival	299	it
6638	284	Amsterdam - 9 jan 2017 - Light Festival	300	it
6639	285	Amsterdam - 9 jan 2017 - Light Festival	301	it
6640	286	Amsterdam - 8 Jan 2017	302	it
6641	287	It has tags of the netherlands, the netherlands, paysbas, amsterdam	302	it
6642	288	Amsterdam - 8 Jan 2017	303	it
6643	289	Amsterdam - 8 Jan 2017	304	it
6644	290	It has tags of the netherlands, the netherlands, paysbas, amsterdam	304	it
6645	291	Amsterdam - 8 Jan 2017	305	it
6646	292	It has tags of the netherlands, the netherlands, paysbas, amsterdam	305	it
6647	293	Amsterdam - 8 Jan 2017	306	it
6648	294	Amsterdam - 8 Jan 2017	307	it
6649	295	It has tags of the netherlands, the netherlands, paysbas, amsterdam	307	it
6650	296	Amsterdam - 8 Jan 2017	308	it
6651	297	Amsterdam - 8 Jan 2017	309	it
6652	298	It has tags of the netherlands, the netherlands, paysbas, amsterdam	309	it
6653	299	Amsterdam - 8 Jan 2017	310	it
6654	300	Amsterdam - 8 Jan 2017	311	it
6655	301	It has tags of the netherlands, the netherlands, paysbas, amsterdam	311	it
6656	302	The National Reading Days 2022 This morning, the National Reading Days traditionally started with The National Reading Breakfast with H.K.H.	314	it
6657	303	Many other well-known and unknown Dutch people also read to toddlers and preschoolers on location or online at libraries, primary schools and daycare centers throughout the country.	314	it
6658	304	For example, Marlijn Weerdenburg at the Tijl Uilenspiegelschool in Amsterdam in group 1/2a	314	it
6659	305	read by Juf Tamara Pjotrp – All Rights Reserved	314	it
6660	306	It has title of Amsterdam	314	it
6661	307	It has tags of amsterdam, pjotrp, oneplusnord, thenetherlands, holland, city archive, netherlands, city archives amsterdam, cpnb, marlijnweerdenburg, nationalevoorleesdagen, denationalevoorleesdagen, tijluilenspiegelschool	314	it
6662	308	Amsterdam (The Netherlands).	316	it
6663	309	It has tags of abariltur, castell, spain, nikond, afsdxnikkor, amsterdam, Oudezijdsachterburgwal,doelenstraat, sensiseedscornershop, cannabis, theoudestad, oldtown, redlightdistrict, barriorojo, netherland	316	it
6664	311	It has title of Freezer America	318	it
6665	312	A street on the Westerdokseiland in Amsterdam with a view of the A'DAM tower on the other side of the IJ, the former Shell executive building	319	it
6666	313	A large part of the island used to be a railway yard	319	it
6667	314	after the turn of the century there were large residential complexes Street in a relatively new housing area in Amsterdam	319	it
6668	315	It has title of Winthontstraat	319	it
6669	316	It has tags of Amsterdam, Westerdok, Westerdokseiland, Winthontstraat, Adamtoren Street, Street	319	it
6670	317	It has title of Mist on the Ice	320	it
6671	318	It has tags of fog, fog, netherlands, ship, amsterdam, hetij, north holland, netherlands	320	it
6672	319	On June 8, 2005, the 1851 with an unknown DDM-1 trunk arrives at Amsterdam Central with train 3958 from Lelystad	326	it
6673	320	After a few minutes the locomotive will continue to pull the trunk to the final destination of Hoofddorp.	326	it
6674	321	The 1858 pushes train 5854 from Amersfoort Schothorst to Alkmaar on June 8, 2005	327	it
6675	322	The DDM-1 strain is controlled from Bvk 26-37 108.	327	it
6676	323	Jan 72: Amsterdam:  Simon Emmering Old Books, Old Prints	328	it
6677	324	It has tags of thenetherlands, amsterdam	328	it
6678	325	It has tags of cold store america, amsterdam, building, harbor, squat, oosterelijkehandelskade, port, squat	330	it
6679	326	It has tags of cold store america, amsterdam, building, harbor, squat, oosterelijkehandelskade, port, squat	331	it
6680	327	Prins Hendrikkade Amsterdam Netherlands 21-4-1984 NEG19572	338	it
6681	328	It has title of just before the CS, tram GVBA 735 line 4	338	it
6682	329	It has tags of amsterdam, gvba, gvba, north holland, tram, air car, lhb, line, tram line, Prinshendrikkade, petervelthoen, film, black and white, scan, negative, negative film, regional bus, regional buses, denoudsten	338	it
6683	330	It has title of Amsterdam - 10 Jan 2022	339	it
6684	331	It has title of Cheese bike.	340	it
6685	332	The 513 will be ready for a next ride on June 30, 2005 in Amsterdam Central, probably as empty equipment towards the Zaanstraat.	342	it
6686	333	It has title of Foggy night in DePijp	344	it
6687	334	The 1190 of the NMBS has just arrived in Amsterdam with train 615 from Brussels on June 8, 2005.	346	it
6688	335	The 1843 is ready to drive train 4562 from Amsterdam to Enkhuizen on June 8, 2005	347	it
6689	336	Unfortunately I have not written down the number of the Bvk of the relevant tribe.	347	it
6690	337	The 6452 is waiting in Amsterdam Central until the work at the Westelijk Eiland is ready	348	it
6691	338	Afterwards, the 6452 will collect the used wagons.	348	it
6692	339	It has title of Amsterdam	353	it
6693	341	It has title of Amsterdam - 10 Jan 2022	361	it
6694	342	It has tags of cold store america, amsterdam, building, harbor, squat, oosterelijkehandelskade, port, squat	362	it
6695	343	It has tags of cold store america, amsterdam, building, harbor, squat, oosterelijkehandelskade, port, squat	363	it
6696	344	Bert Visscher and Jochem Myjer participate in Kapsalon Theater and give an appearance on the stage in De Kleine Komedie on Wednesday	364	it
6697	345	They also assist as guards of the theater	364	it
6698	346	With this campaign, the cultural sector wants to express its great dissatisfaction with the cabinet's corona policy	364	it
6699	347	All sectors are now open again except the catering industry and theaters, cinemas and museums	364	it
6700	348	It has title of Amsterdam	364	it
6701	349	It has tags of amsterdam, pjotrp, nikonz, thenetherlands, holland, stadarchiefamsterdam, netherlands, bertvisscher, jochemmyjer, comedians, diederikebbinge, kapsalontheater	364	it
6702	350	Underground bike parking Strawinskylaan, Amsterdam, The Netherlands	367	it
6703	351	Amsterdam, The Netherlands	368	it
6704	352	It has tags of nikon, z, wideangle, wide angle, netherlands, netherlands, building, building, buildings, buildings, architecture, architecture, art, amsterdam, zuidas, north holland, north holland, evening, night, city, city, imagination, imagination, windows, windows, window, window, longexposure, slow shutter speed, reflection, reflection, lights, lamps	368	it
6705	354	It has title of Amsterdam	379	it
6706	355	It has title of Amsterdam - 10 Jan 2022	388	it
6707	356	It has title of Amsterdam - 10 Jan 2022	389	it
6708	357	It has title of Amsterdam - 10 Jan 2022	390	it
6709	358	It has title of Amsterdam - 10 Jan 2022	391	it
6710	359	It has title of Amsterdam - 10 Jan 2022	392	it
6711	360	It has title of Amsterdam - 12 Jan 2022	393	it
6712	361	1999 Ameland Duinweg 13	398	it
6713	362	It has title of LichtFestival Amsterdam / Light Festival	399	it
6714	363	It has tags of tulips, tulips, light, light, amsterdam, lowkey, lichtfestivalamsterdam	399	it
6715	364	free photo Amsterdam by Fons Heijnsbroek, 2022.UNSPL.	409	it
6716	365	Amsterdam city at Frederiksplein	409	it
6717	366	It has tags of facades, street, city, sunlight, amsterdam, amsterdamcity, winterlight, amsterdamwinter, amsterdamstreet, frederiksplein, freephotoamsterdam	409	it
6718	367	Amsterdam, The Netherlands	412	it
6719	368	It has tags of nikon, z, nederland, netherlands, evening, night, blackwhite, blackandwhite, black, white, black white, black white, black, white, abstract, amsterdam, zuidas, northholland, Noordholland, street, street, lights, lamps, fence, fence, fences, road, architecture, architecture	412	it
6720	369	It has tags of postjesweg, amsterdam, northholland, netherlands	423	it
6721	370	free photo, Fons Heijnsbroek	426	it
6722	371	free photo, Fons Heijnsbroek	426	it
6723	372	It has tags of bridge, oldbridge, amsterdam, amsterdamcity, oldamsterdam, brickbridge, archbridge, canalbridge, amsterdamdetail, amsterdamfreephoto, heijnsbroek	426	it
6724	373	Amsterdam Metro Weesperplein	433	it
6725	374	It has title of Do not place emergency exit	433	it
6726	375	It has title of Spotlight on the Old Church	434	it
6727	376	It has title of The Maritime Museum	443	it
6728	380	Free hoto by Fons Heijnsbroek.	450	it
6729	381	free photo Fons Heijnsbroek.	450	it
6730	382	It has tags of traxx, amsterdamcs, electric, loco, lok, train, zug, flat, netherlands, benelux	456	it
6731	383	It has title of Amsterdam - 26 Dec 2021	468	it
6732	384	It has title of Amsterdam - 26 Dec 2021	469	it
6733	385	It has title of Amsterdam - 26 Dec 2021	470	it
6734	386	It has title of Amsterdam - 26 Dec 2021	471	it
6735	387	It has title of Amsterdam - 28 Dec 2021	472	it
6736	388	It has tags of amsterdam, south, architecture, benthemcrouwel	473	it
6737	389	It has tags of traxx, amsterdamcs, electric, loco, lok, train, zug, flat, netherlands, benelux	486	it
6738	391	It has title of Amsterdam by night	490	it
6739	392	It has tags of leicam, night, noctiluxm, amsterdam, noordholland, netherlands	490	it
6740	393	It has title of Amsterdam	492	it
6741	394	Amsterdam, the Netherlands.	498	it
6742	395	It has tags of amsterdam, north holland, netherlands, damrak, cffaa	500	it
6743	396	The flower bike man at the Museumplein Amsterdam on Christmas Day	503	it
6744	397	It has tags of flowerbikeman, amsterdam, museumplein, bicycle, decoration, color, christmas, christmas tree, color, color, flowers	503	it
6745	398	The Prins Hendrikkade in Amsterdam on a winter afternoon, with the dome of the Ronde Lutherse Kerk on the Singel	504	it
6746	399	It has tags of prinshendrikkade, amsterdam, hetij, flamingos, unicorn	507	it
6747	400	Thalys PBKA train set 4305 arrived on 24 August 2021 as Thalys 9351 from Paris Nord in Amsterdam Central	508	it
6748	401	After all passengers have left the train, the train set will continue as empty material to the Watergraafsmeer to be cleaned.	508	it
