	index	sentence	origin	lang	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3
947	1634	It has tags of china, places	3845	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
948	1636	It has tags of china, places	3846	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
949	1638	It has tags of china, places	3847	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
950	1640	It has tags of china, places	3848	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
951	1642	It has tags of china, places	3849	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
952	1644	It has tags of china, places	3850	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
953	1646	It has tags of china, places	3863	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
954	1648	It has tags of china, places	3864	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
955	1670	It has tags of suzhou, china, gardens	3902	other	0.04463239759206772	0.1186765804886818	0.46271294355392456	0.10406293720006943	0.01865934208035469	0.22145748138427734	0.011194940656423569	0.004030244424939156	0.0055760787799954414	0.008909099735319614	8.779742347542197e-05	0.46271294355392456	Criteria iii	0.22145748138427734	Criteria vi	0.1186765804886818	Criteria ii	0.46271294355392456	0.8028470054268837
956	1671	It has tags of suzhou, china	3918	other	0.05448340252041817	0.10081063210964203	0.446405291557312	0.101246677339077	0.019664745777845383	0.19843488931655884	0.03407195210456848	0.00798369012773037	0.012578398920595646	0.024191278964281082	0.00012901319132652134	0.446405291557312	Criteria iii	0.19843488931655884	Criteria vi	0.101246677339077	Criteria iv	0.446405291557312	0.7460868582129478
957	1675	It has title of Emptiness	4013	other	0.1260422021150589	0.06004936620593071	0.2930352985858917	0.14053753018379211	0.012537396512925625	0.18615184724330902	0.0634211078286171	0.05956332013010979	0.022375265136361122	0.035623885691165924	0.0006626943941228092	0.2930352985858917	Criteria iii	0.18615184724330902	Criteria vi	0.14053753018379211	Criteria iv	0.2930352985858917	0.6197246760129929
958	1676	It has title of Suzhou 7	4014	other	0.07382849603891373	0.0548132099211216	0.32108572125434875	0.08770857006311417	0.012140747159719467	0.37954214215278625	0.03739563375711441	0.012731984257698059	0.006615782156586647	0.013446876779198647	0.0006907866918481886	0.37954214215278625	Criteria vi	0.32108572125434875	Criteria iii	0.08770857006311417	Criteria iv	0.37954214215278625	0.7883364334702492
959	1677	It has title of Suzhou 5	4015	other	0.07382849603891373	0.0548132099211216	0.32108572125434875	0.08770857006311417	0.012140747159719467	0.37954214215278625	0.03739563375711441	0.012731984257698059	0.006615782156586647	0.013446876779198647	0.0006907866918481886	0.37954214215278625	Criteria vi	0.32108572125434875	Criteria iii	0.08770857006311417	Criteria iv	0.37954214215278625	0.7883364334702492
960	1678	It has title of Suzhou 3	4016	other	0.07382849603891373	0.0548132099211216	0.32108572125434875	0.08770857006311417	0.012140747159719467	0.37954214215278625	0.03739563375711441	0.012731984257698059	0.006615782156586647	0.013446876779198647	0.0006907866918481886	0.37954214215278625	Criteria vi	0.32108572125434875	Criteria iii	0.08770857006311417	Criteria iv	0.37954214215278625	0.7883364334702492
961	1679	It has title of Suzhou 2	4017	other	0.07382849603891373	0.0548132099211216	0.32108572125434875	0.08770857006311417	0.012140747159719467	0.37954214215278625	0.03739563375711441	0.012731984257698059	0.006615782156586647	0.013446876779198647	0.0006907866918481886	0.37954214215278625	Criteria vi	0.32108572125434875	Criteria iii	0.08770857006311417	Criteria iv	0.37954214215278625	0.7883364334702492
962	1680	It has title of Suzhou 1	4018	other	0.07382849603891373	0.0548132099211216	0.32108572125434875	0.08770857006311417	0.012140747159719467	0.37954214215278625	0.03739563375711441	0.012731984257698059	0.006615782156586647	0.013446876779198647	0.0006907866918481886	0.37954214215278625	Criteria vi	0.32108572125434875	Criteria iii	0.08770857006311417	Criteria iv	0.37954214215278625	0.7883364334702492
963	1682	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	4019	other	0.05649234354496002	0.16592015326023102	0.3442288637161255	0.2048511803150177	0.027649248018860817	0.16583853960037231	0.00780957005918026	0.005140465684235096	0.009413888677954674	0.012546887621283531	0.00010880699119297788	0.3442288637161255	Criteria iii	0.2048511803150177	Criteria iv	0.16592015326023102	Criteria ii	0.3442288637161255	0.7150001972913742
964	1685	It has tags of center, central, china, jiangsu, plaza, square, suzhou, peoplesrepublicofchina	4021	other	0.05649234354496002	0.16592015326023102	0.3442288637161255	0.2048511803150177	0.027649248018860817	0.16583853960037231	0.00780957005918026	0.005140465684235096	0.009413888677954674	0.012546887621283531	0.00010880699119297788	0.3442288637161255	Criteria iii	0.2048511803150177	Criteria iv	0.16592015326023102	Criteria ii	0.3442288637161255	0.7150001972913742
965	1712	It has tags of china, places	4055	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
966	1714	It has tags of china, places	4056	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
967	1716	It has tags of china, places	4057	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
968	1718	It has tags of china, places	4058	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
969	1720	It has tags of china, places	4059	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
970	1722	It has tags of china, places	4060	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
971	1724	It has tags of china, places	4061	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
972	1726	It has tags of china, places	4062	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
973	1728	It has tags of china, places	4063	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
974	1730	It has tags of china, places	4064	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
975	1732	It has tags of china, places	4065	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
976	1742	It has tags of china, places	4078	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
977	1744	It has tags of china, places	4079	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
978	1748	It has tags of china, places	4082	other	0.05819736421108246	0.13554053008556366	0.44026830792427063	0.13943004608154297	0.017463380470871925	0.15864720940589905	0.019335942342877388	0.010443074628710747	0.008843514136970043	0.011756189167499542	7.443473441526294e-05	0.44026830792427063	Criteria iii	0.15864720940589905	Criteria vi	0.13943004608154297	Criteria iv	0.44026830792427063	0.7383455634117126
979	1761	It has tags of suzhoushi, jiangsusheng, china, cn	4116	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
980	1763	It has tags of suzhoushi, jiangsusheng, china, cn	4117	other	0.04802367836236954	0.13680250942707062	0.45374059677124023	0.14345911145210266	0.02858673967421055	0.14382518827915192	0.013212829828262329	0.0070450748316943645	0.011291967704892159	0.013941262848675251	7.101362280081958e-05	0.45374059677124023	Criteria iii	0.14382518827915192	Criteria vi	0.14345911145210266	Criteria iv	0.45374059677124023	0.7410248965024948
981	1764	Canglang Pavilion 20171120 adam0730	4129	other	0.5791311860084534	0.12712746858596802	0.08441301435232162	0.1625424474477768	0.0032323759514838457	0.0421980544924736	0.0003892825625371188	0.000443891913164407	0.0002510490012355149	0.00021331697644200176	5.794355456600897e-05	0.5791311860084534	Criteria i	0.1625424474477768	Criteria iv	0.12712746858596802	Criteria ii	0.5791311860084534	0.8688011020421982
982	1773	It has tags of chinasuzhou	4139	other	0.0883198007941246	0.053276948630809784	0.33350691199302673	0.12519539892673492	0.022723162546753883	0.06944963335990906	0.12601377069950104	0.07067764550447464	0.05065551772713661	0.05999546870589256	0.00018572430417407304	0.33350691199302673	Criteria iii	0.12601377069950104	Criteria vii	0.12519539892673492	Criteria iv	0.33350691199302673	0.5847160816192627
983	1774	It has tags of cinasuzhouautumn	4140	other	0.0883198007941246	0.053276948630809784	0.33350691199302673	0.12519539892673492	0.022723162546753883	0.06944963335990906	0.12601377069950104	0.07067764550447464	0.05065551772713661	0.05999546870589256	0.00018572430417407304	0.33350691199302673	Criteria iii	0.12601377069950104	Criteria vii	0.12519539892673492	Criteria iv	0.33350691199302673	0.5847160816192627
