	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
856	1377	It has tags of suzhou, jiangsu, jiangnan, china, xt, fuji, fujifilm, fujifilmxf	3369	other	Criteria iii	Criteria vi	Criteria ii	0.476009726524353	0.8474791347980499	Criteria iv	Criteria vi	Criteria ii	0.2919653	0.7322253	False	0.5	0.685349293807963
857	1378	It has tags of suzhou, jiangsu, jiangnan, china, xt, fuji, fujifilm, fujifilmxf	3370	other	Criteria iii	Criteria vi	Criteria ii	0.476009726524353	0.8474791347980499	Criteria iv	Criteria vi	Criteria ii	0.2919653	0.7322253	False	0.5	0.685349293807963
858	1379	It has tags of suzhou, jiangsu, jiangnan, china, xt, fuji, fujifilm, fuji	3371	other	Criteria iii	Criteria vi	Criteria ii	0.4817625284194946	0.855707548558712	Criteria vi	Criteria iv	Criteria ii	0.26849902	0.7320924	False	0.5	0.6682342166816939
859	1380	It has tags of suzhou, jiangsu, jiangnan, china, xt, fuji, fujifilm, fujifilmxf	3373	other	Criteria iii	Criteria vi	Criteria ii	0.476009726524353	0.8474791347980499	Criteria iv	Criteria vi	Criteria ii	0.2919653	0.7322253	False	0.5	0.685349293807963
860	1383	It has tags of hangzhou, china	3415	other	Criteria iii	Criteria vi	Criteria vii	0.3584904074668884	0.6331034749746323	Criteria ii	Criteria iii	Criteria iv	0.32139552	0.73106796	False	0.2	0.7407270947132032
861	1385	It has tags of hangzhou, china	3416	other	Criteria iii	Criteria vi	Criteria vii	0.3584904074668884	0.6331034749746323	Criteria ii	Criteria iii	Criteria iv	0.32139552	0.73106796	False	0.2	0.7407270947132032
862	1403	It has title of Suzhou day1	3446	other	Criteria vi	Criteria iii	Criteria i	0.5697440505027771	0.856897696852684	Criteria vi	Criteria iii	Criteria i	0.7718112	0.89345324	True	1.0	0.9591035870668155
863	1404	It has title of barber, Suzhou	3448	other	Criteria iii	Criteria vi	Criteria iv	0.3736843466758728	0.8195778951048851	Criteria iii	Criteria iv	Criteria i	0.34715962	0.610499	True	0.5	0.8260509675220765
864	1405	It has tags of china, jiangsu, suzhou, zh, barber, cn	3448	other	Criteria iii	Criteria ii	Criteria vi	0.4648760259151459	0.8842077702283859	Criteria ii	Criteria iv	Criteria vi	0.64157504	0.86721826	False	0.5	0.4938908289308569
865	1406	It has title of barber, Suzhou	3449	other	Criteria iii	Criteria vi	Criteria iv	0.3736843466758728	0.8195778951048851	Criteria iii	Criteria iv	Criteria i	0.34715962	0.610499	True	0.5	0.8260509675220765
866	1407	It has title of Changmen gate, Suzhou	3450	other	Criteria vi	Criteria iii	Criteria iv	0.3454178273677826	0.8205736130475998	Criteria vi	Criteria i	Criteria ii	0.37206304	0.71303844	True	0.2	0.8489640802809875
867	1408	It has tags of china, jiangsu, suzhou, zh, gate, cn	3450	other	Criteria iii	Criteria vi	Criteria ii	0.4674966931343078	0.8828226774930954	Criteria ii	Criteria iv	Criteria vi	0.66260654	0.8846996	False	0.5	0.4628910240660529
868	1409	It has title of pagoda, Suzhou	3451	other	Criteria iii	Criteria vi	Criteria iv	0.3203469216823578	0.778364896774292	Criteria i	Criteria vi	Criteria iii	0.3622799	0.77290463	False	0.5	0.6957439652198025
869	1410	It has tags of china, jiangsu, suzhou, zh, pagoda, cn	3451	other	Criteria iii	Criteria ii	Criteria vi	0.3865449428558349	0.8734449297189713	Criteria ii	Criteria iv	Criteria iii	0.4810189	0.77811956	False	0.5	0.6850885639533031
870	1411	It has title of Suzhou	3452	other	Criteria iii	Criteria vi	Criteria iv	0.3426405787467956	0.7406439185142517	Criteria iii	Criteria iv	Criteria vi	0.42460915	0.701869	True	1.0	0.9108036733357762
871	1412	It has tags of china, jiangsu, suzhou, zh, skyline, cn	3452	other	Criteria iii	Criteria vi	Criteria ii	0.4444936513900757	0.8541674166917801	Criteria ii	Criteria iv	Criteria vi	0.38860148	0.82637835	False	0.5	0.49055431746144074
872	1442	It has title of Xuanmiao temple, Suzhou	3484	other	Criteria iii	Criteria vi	Criteria iv	0.345683753490448	0.8164399415254593	Criteria vi	Criteria iii	Criteria i	0.46866006	0.8097642	False	0.5	0.8976713316963384
873	1443	It has tags of china, jiangsu, suzhou, zh, temple, cn	3484	other	Criteria iii	Criteria vi	Criteria ii	0.4501864612102508	0.8758814185857773	Criteria ii	Criteria iv	Criteria iii	0.70229256	0.868421	False	0.5	0.4887602309881401
874	1444	Ieoh Ming Pei, 2006	3485	other	Criteria iii	Criteria vi	Criteria ii	0.5783772468566895	0.8994744420051575	Criteria vi	Criteria iii	Criteria i	0.46829394	0.78005147	False	0.5	0.6638914959091349
875	1445	It has title of Suzhou museum	3485	other	Criteria vi	Criteria iii	Criteria i	0.4450016021728515	0.8074604496359825	Criteria iii	Criteria vi	Criteria i	0.59449446	0.8040046	False	1.0	0.68255416328827
876	1446	Ieoh Ming Pei, 2006	3486	other	Criteria iii	Criteria vi	Criteria ii	0.5783772468566895	0.8994744420051575	Criteria vi	Criteria iii	Criteria i	0.46829394	0.78005147	False	0.5	0.6638914959091349
877	1447	It has title of Suzhou museum	3486	other	Criteria vi	Criteria iii	Criteria i	0.4450016021728515	0.8074604496359825	Criteria iii	Criteria vi	Criteria i	0.59449446	0.8040046	False	1.0	0.68255416328827
878	1448	It has title of Zhuozheng yuan, Suzhou	3487	other	Criteria iii	Criteria vi	Criteria iv	0.3754821717739105	0.8252092599868774	Criteria iii	Criteria vi	Criteria iv	0.47554547	0.7772653	True	1.0	0.9339563465037819
879	1449	It has tags of china, jiangsu, suzhou, zh, cn	3487	other	Criteria iii	Criteria vi	Criteria ii	0.4609068930149078	0.8741006553173065	Criteria ii	Criteria iv	Criteria vi	0.60089415	0.87392706	False	0.5	0.49165466300715305
880	1450	Ieoh Ming Pei, 2006	3488	other	Criteria iii	Criteria vi	Criteria ii	0.5783772468566895	0.8994744420051575	Criteria vi	Criteria iii	Criteria i	0.46829394	0.78005147	False	0.5	0.6638914959091349
881	1451	It has title of Suzhou museum	3488	other	Criteria vi	Criteria iii	Criteria i	0.4450016021728515	0.8074604496359825	Criteria iii	Criteria vi	Criteria i	0.59449446	0.8040046	False	1.0	0.68255416328827
882	1452	It has title of Zhuozheng yuan, Suzhou	3489	other	Criteria iii	Criteria vi	Criteria iv	0.3754821717739105	0.8252092599868774	Criteria iii	Criteria vi	Criteria iv	0.47554547	0.7772653	True	1.0	0.9339563465037819
883	1453	It has tags of china, jiangsu, suzhou, zh, garden, tree, cn	3489	other	Criteria iii	Criteria vi	Criteria ii	0.4715805649757385	0.8879997432231903	Criteria ii	Criteria iii	Criteria iv	0.29742882	0.5829998	False	0.5	0.7219631159154213
884	1454	It has title of Zhuozheng yuan, Suzhou	3490	other	Criteria iii	Criteria vi	Criteria iv	0.3754821717739105	0.8252092599868774	Criteria iii	Criteria vi	Criteria iv	0.47554547	0.7772653	True	1.0	0.9339563465037819
885	1455	It has title of Zhuozheng yuan, Suzhou	3491	other	Criteria iii	Criteria vi	Criteria iv	0.3754821717739105	0.8252092599868774	Criteria iii	Criteria vi	Criteria iv	0.47554547	0.7772653	True	1.0	0.9339563465037819
886	1456	It has title of Zhuozheng yuan, Suzhou	3492	other	Criteria iii	Criteria vi	Criteria iv	0.3754821717739105	0.8252092599868774	Criteria iii	Criteria vi	Criteria iv	0.47554547	0.7772653	True	1.0	0.9339563465037819
887	1457	It has tags of china, jiangsu, suzhou, zh, garden, pond, cn	3492	other	Criteria iii	Criteria vi	Criteria ii	0.5489645004272461	0.8808964639902115	Criteria iii	Criteria iv	Criteria ii	0.24253723	0.61713547	True	0.5	0.8321953199344713
888	1458	It has title of Zhuozheng yuan, Suzhou	3493	other	Criteria iii	Criteria vi	Criteria iv	0.3754821717739105	0.8252092599868774	Criteria iii	Criteria vi	Criteria iv	0.47554547	0.7772653	True	1.0	0.9339563465037819
889	1461	It has tags of china	3563	other	Criteria iii	Criteria vii	Criteria iv	0.3189997673034668	0.5879838839173317	Criteria iii	Criteria vi	Criteria iv	0.30544245	0.7039089	True	0.5	0.8146508823605302
890	1463	It has tags of suzhoushi, jiangsusheng, china, cn	3564	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
891	1465	It has tags of suzhoushi, jiangsusheng, china, cn	3565	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
892	1467	It has tags of suzhoushi, jiangsusheng, china, cn	3566	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
893	1469	It has tags of suzhoushi, jiangsusheng, china, cn	3568	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
894	1471	It has tags of suzhoushi, jiangsusheng, china, cn	3569	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
895	1473	It has tags of suzhoushi, jiangsusheng, china, cn	3570	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
896	1475	It has tags of suzhoushi, jiangsusheng, china, cn	3571	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
897	1477	It has tags of suzhoushi, jiangsusheng, china, cn	3572	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
898	1479	It has tags of suzhoushi, jiangsusheng, china, cn	3573	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
899	1481	It has tags of suzhoushi, jiangsusheng, china, cn	3574	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
900	1483	It has tags of suzhoushi, jiangsusheng, china, cn	3575	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
901	1485	It has tags of suzhoushi, jiangsusheng, china, cn	3576	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
902	1487	It has tags of suzhoushi, jiangsusheng, china, cn	3577	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
903	1489	It has tags of suzhoushi, jiangsusheng, china, cn	3578	other	Criteria iii	Criteria vi	Criteria iv	0.4537405967712402	0.7410248965024948	Criteria iii	Criteria ii	Criteria vi	0.24707338	0.60976076	True	0.5	0.8831150885983238
904	1510	2018 Nov Nanjing Jiangsu China	3643	other	Criteria iii	Criteria vi	Criteria ii	0.4938138723373413	0.7871297672390938	Criteria x	Criteria ix	Criteria vii	0.6596549	0.8700628	False	0.0	0.09166317181944117
905	1512	It has tags of china, jiangsu	3643	other	Criteria iii	Criteria vi	Criteria ii	0.4125151932239532	0.7573695033788681	Criteria vi	Criteria iv	Criteria iii	0.42202765	0.7605219	False	0.5	0.7534140981697439
906	1513	2018 Nov Nanjing Jiangsu China	3644	other	Criteria iii	Criteria vi	Criteria ii	0.4938138723373413	0.7871297672390938	Criteria x	Criteria ix	Criteria vii	0.6596549	0.8700628	False	0.0	0.09166317181944117
907	1515	It has tags of china, jiangsu	3644	other	Criteria iii	Criteria vi	Criteria ii	0.4125151932239532	0.7573695033788681	Criteria vi	Criteria iv	Criteria iii	0.42202765	0.7605219	False	0.5	0.7534140981697439
908	1550	It has tags of china, shanghai, sony	3680	other	Criteria iii	Criteria ii	Criteria vi	0.4233097434043884	0.8343558758497238	Criteria vi	Criteria iv	Criteria ii	0.33303347	0.70238185	False	0.5	0.7848580995431806
909	1551	It has tags of china, suzhou	3692	other	Criteria iii	Criteria vi	Criteria ii	0.4577445387840271	0.7765072882175446	Criteria vi	Criteria ii	Criteria iii	0.3432722	0.7114331	False	1.0	0.7728436803426766
910	1554	It has tags of suzhou, jeans, china	3700	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria vi	Criteria iii	Criteria iv	0.3189319	0.7502516	False	0.5	0.849924943579356
911	1555	It has tags of suzhou, jeans, china	3701	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria vi	Criteria iii	Criteria iv	0.3189319	0.7502516	False	0.5	0.849924943579356
912	1556	It has tags of suzhou, jeans, china	3702	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria vi	Criteria iii	Criteria iv	0.3189319	0.7502516	False	0.5	0.849924943579356
913	1557	It has tags of suzhou, jeans, china	3703	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria vi	Criteria iii	Criteria iv	0.3189319	0.7502516	False	0.5	0.849924943579356
914	1558	It has tags of suzhou, jeans, china	3704	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria vi	Criteria iii	Criteria iv	0.3189319	0.7502516	False	0.5	0.849924943579356
915	1559	It has tags of suzhou, jeans, china	3705	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria vi	Criteria iii	Criteria iv	0.3189319	0.7502516	False	0.5	0.849924943579356
916	1560	It has tags of suzhou, jeans, china	3706	other	Criteria iii	Criteria vi	Criteria ii	0.4567572772502899	0.7901647835969925	Criteria vi	Criteria iii	Criteria iv	0.3189319	0.7502516	False	0.5	0.849924943579356
917	1573	It has tags of china, places	3814	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
918	1576	It has tags of china, places	3816	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
919	1578	It has tags of china, places	3817	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
920	1580	It has tags of china, places	3818	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
921	1582	It has tags of china, places	3819	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
922	1584	It has tags of china, places	3820	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
923	1586	It has tags of china, places	3821	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
924	1588	It has tags of china, places	3822	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
925	1590	It has tags of china, places	3823	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
926	1592	It has tags of china, places	3824	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
927	1594	It has tags of china, places	3825	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
928	1596	It has tags of china, places	3826	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
929	1598	It has tags of china, places	3827	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
930	1600	It has tags of china, places	3828	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
931	1602	It has tags of china, places	3829	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
932	1604	It has tags of china, places	3830	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
933	1606	It has tags of china, places	3831	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
934	1608	It has tags of china, places	3832	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
935	1610	It has tags of china, places	3833	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
936	1612	It has tags of china, places	3834	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
937	1614	It has tags of china, places	3835	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559343
938	1616	It has tags of china, places	3836	other	Criteria iii	Criteria vi	Criteria iv	0.4402683079242706	0.7383455634117126	Criteria vi	Criteria iii	Criteria iv	0.29469687	0.70580506	False	1.0	0.8329413299559344
