UserId ;Lat;Long;PhotoId;ID ;Name;Nationality;Num;PhotoID;Title;Description;User tags;Time taken;Time posted
92775434  N03;34,437623;35,833659;11130733055;92775434  N03;HDsuprrnova;L;L139;11130733055;#Purple #sky #sun #Tripoli #Lebanon #beautiful #peaceful #peace;;instagram app,square,square format,iphoneography,Hefe;30/11/2013 02:54;30/11/2013 10:54
104999203  N02;34,437623;35,833659;11150101293;104999203  N02;Hayssam Dakkak;L;L146;11150101293;#Clouds #strokes #beautiful #Tripoli #Lebanon #sky #sun;;instagram app,square,square format,iphoneography,Brannan;01/12/2013 04:10;01/12/2013 12:10
44980358  N07;34,436112;35,847657;11314578526;44980358  N07;Le Gong Sorcier;L;L153;11314578526;Tripoli uptown football;;Liban,Lebanon,libanais,libanese,ville,light,lumière,foot,people,street,rue,escalier,stair,place,plaza,football,salut,ballon,ball,garcon,boy,woman,women,sourire,jeu,peace,paix,pace,paz,love,amor,amour,tripoli,lebanese;08/10/2011 16:47;10/12/2013 22:24
44980358  N07;34,439701;35,859298;11316625716;44980358  N07;Le Gong Sorcier;L;L153;11316625716;Alone in the bazar - Tripoli, Lebanon;;tripoli,liban,lebanon,bazar,bazaar,photo,image,orient,rue,street,travel,voyage,marché,market,souk,طربلس,الجمهوريّة,اللبنانيّة,viaje,picture,silk,road,route,soie,pmo,east,asia,architecture,building,بازار;09/10/2011 16:51;11/12/2013 01:37
81483104  N07;34,439701;35,859298;11410917615;81483104  N07;Rita Kalindjian;L;L154;11410917615;Old Window-Tripoli Lebanon;;;15/12/2013 12:17;17/12/2013 00:21
81483104  N07;34,435683;35,842903;11410960914;81483104  N07;Rita Kalindjian;L;L154;11410960914;DSC_5739Old Window-Tripoli Lebanon;;;15/12/2013 12:16;17/12/2013 00:23
81483104  N07;34,438464;35,841673;11411050763;81483104  N07;Rita Kalindjian;L;L154;11411050763;Old Window-Tripoli Lebanon;;;15/12/2013 12:21;17/12/2013 00:21
81483104  N07;34,438714;35,84189;11411051643;81483104  N07;Rita Kalindjian;L;L154;11411051643;Old Window-Tripoli Lebanon;;;15/12/2013 12:18;17/12/2013 00:21
113003939  N08;34,43428;35,834319;11646413854;113003939  N08;hala_jundi;L;L155;11646413854;Save way to heaven;;Atelier A La Mer;12/12/2013 14:32;30/12/2013 13:36
113095158  N08;34,366091;35,781969;11668483393;113095158  N08;Camille Pressouyre;T;T162;11668483393;IMG_4672;Tripoli - Lebanon;;31/12/2013 06:54;31/12/2013 14:58
113003939  N08;34,366091;35,781969;11688273114;113003939  N08;hala_jundi;L;L155;11688273114;Spiritual divinity;Sunset of heaven;مسجد الوفاء,Denim filter;15/12/2013 16:15;01/01/2014 15:52
113003939  N08;34,437624;35,83366;11695807734;113003939  N08;hala_jundi;L;L155;11695807734;Nostalgia;;Miramar;14/08/2013 19:26;01/01/2014 22:42
113616576  N06;34,395501;35,796255;11875798474;113616576  N06;Kar_Sib;L;L156;11875798474;;"Bad Quality but i love it
Tripoli_lebanon 
By Xperia mobile";xperia,mobile,sky,sunset,shadow;10/01/2014 11:45;10/01/2014 19:46
105385885  N04;34,449105;35,825898;12170287473;105385885  N04;HAIDER KHATIB;L;L157;12170287473;Railway-station_-Tripoli-Lebanon_-1900-1920_-Photo-by-Matson;;;30/06/2013 17:15;27/01/2014 11:40
110340098  N06;34,430701;35,846664;12350954795;110340098  N06;mariam.hi86;L;L158;12350954795;Trip in #Tripoli_Lebanon #iphoneonly #instagramers #instagramhub #instamessage #instalikes_ru #igers #igpops #iphone5 #instagood #wow #popular #picstitch #picoftheday #photooftheday #oman #tweegram #غرد_بصوره #wiiphone #webstgram #jj #mariam_lebanon #leba;;instagram app,square,square format,iphoneography;06/02/2014 13:15;06/02/2014 21:15
110340098  N06;34,431176;35,846527;12351144123;110340098  N06;mariam.hi86;L;L158;12351144123;Trip in #Tripoli_Lebanon #iphoneonly #instagramers #instagramhub #instamessage #instalikes_ru #igers #igpops #iphone5 #instagood #wow #popular #picstitch #picoftheday #photooftheday #oman #tweegram #غرد_بصوره #wiiphone #webstgram #jj #mariam_lebanon #leba;;instagram app,square,square format,iphoneography;06/02/2014 13:16;06/02/2014 21:16
44980358  N07;34,432908;35,842211;12352560175;44980358  N07;Le Gong Sorcier;L;L153;12352560175;What's going on?;Tripoli;Tripoli,Liban,libanais,lebanon,lebanese,market,Moyen Orient,souk,bazaar,bazar,street scene,Street,Travel,viaje,mercado,people,lights,colors,couleur,lumière,néon,life,luz;08/10/2011 17:51;06/02/2014 23:33
88572252  N06;34,439701;35,859298;12357258893;88572252  N06;aussiejeff;T;T157;12357258893;Strategically vital water towers on high ground near Tripoli, Lebanon;Taken Nov 1942 by Dvr Tom Beazley;1942,WW2,WWII,Tom Beazley,6th Division,2nd AIF,Tripoli,Syria,australia,army,water,strategic,historic,lebanon,camouflage;01/11/1942 00:00;07/02/2014 05:26
110340098  N06;34,43735;35,838065;12394145753;110340098  N06;mariam.hi86;L;L158;12394145753;Tripoli Lebanon #iphoneonly #instagramers #instagramhub #instamessage #instalikes_ru #igers #igpops #iphone5 #instagood #wow #popular #picstitch #picoftheday #photooftheday #oman #tweegram #غرد_بصوره #wiiphone #webstgram #jj #mariam_lebanon #tripoli_leban;;instagram app,square,square format,iphoneography;08/02/2014 14:28;08/02/2014 22:28
118201195  N06;34,290551;35,959625;12650285074;118201195  N06;Chamber of Commerce Tripoli, North Lebanon;L;L159;12650285074;Tripoli, Lebanon;;;19/02/2014 22:33;20/02/2014 06:33
30988225  N05;34,43814;35,8408;12662658623;30988225  N05;theodor_bafitos;T;T51;12662658623;Back to #unidays #tripoli #lebanon #colorful #windows #architecture #architectureporn #lebanon #lebanese #archdaily #archleb #architect #ig_Lebanon #ig_leb #ig_lebanese #livelovetripoli;;instagram app,square,square format,iphoneography;20/02/2014 13:05;20/02/2014 21:05
115814702  N02;34,436983;35,840993;12698588205;115814702  N02;kazutopgun;T;T163;12698588205;Tripoli,Lebanon;;;07/03/2006 19:08;22/02/2014 16:18
36925516  N05;34,437168;35,837527;12830181575;36925516  N05;APAAME;T;T164;12830181575;Tripoli - Citadel of Raymond de Saint-Gilles (Qala'at Sanjil);"APAAME_c1900-1920_Matson-LC-M32-51615-x.tif
Library of Congress - Matson Photograph Collection
Title: [View of Tripoli with the old castle]
Creator(s): American Colony (Jerusalem). Photo Dept., photographer
Date Created/Published: [approximately 1900 to 1920]
Medium: 1 negative : glass, stereograph, dry plate ; 4 x 5 in.
Reproduction Number: LC-DIG-matpc-09538 (digital file from original photo)
Rights Advisory: No known restrictions on publication.
Call Number: LC-M32- 51615-x [P&amp;P]
Repository: Library of Congress Prints and Photographs Division Washington, D.C. 20540 USA
Part of: G. Eric and Edith Matson Photograph Collection
Bookmark This Record: www.loc.gov/pictures/item/mpc2005001159/PP/";Dry Plate Negative,Library of Congress,Matson Collection,Stereograph,aerial archaeology,aerial photography,middle east,air photo,archaeology,ancient history;10/01/2005 11:39;28/02/2014 08:20
113003939  N08;34,366398;35,781724;13199768733;113003939  N08;hala_jundi;L;L155;13199768733;Sea;Beautiful windy weather;El Mina,ColorVibe filter;25/02/2014 14:48;16/03/2014 19:50
113003939  N08;34,448862;35,817474;13199876143;113003939  N08;hala_jundi;L;L155;13199876143;Sunset;Maarad peaceful weather;Tripoli;10/02/2014 17:23;16/03/2014 19:54
113003939  N08;34,436343;35,831285;13199983974;113003939  N08;hala_jundi;L;L155;13199983974;;;Tripoli Chamber of Commerce;22/02/2014 16:57;16/03/2014 19:51
80575969  N08;34,428038;35,833745;13416172993;80575969  N08;iconicturn;T;T165;13416172993;135 XVII;Tripoli, Lebanon 2010;Lebanon,tripoli,middle east,MENA,analog,analogue,small format,film,135,praktica,ruin,sea,mediteranian,couple,abandoned,sand;26/03/2014 02:05;26/03/2014 01:09
8605406  N04;34,439701;35,859298;13664193723;8605406  N04;soufi83;L;L44;13664193723;Sunset Window;Sunset Tripoli, Lebanon;Sunset,sun,Tripoli,Lebanon,North Lebanon,orange,curtain,tripolileb,tripolilb,trablous,clouds;05/04/2014 18:25;06/04/2014 11:11
114902154  N05;34,433602;35,844658;13804585993;114902154  N05;adam Maa;L;L156;13804585993;castle tunnel;Taken by me in Tripoli Lebanon ;;11/09/2012 16:57;12/04/2014 19:33
30988225  N05;34,439983;35,812521;13889569538;30988225  N05;theodor_bafitos;T;T51;13889569538;#seaview #chaterhassan #tripoli #lebanon #insta_tripoli #ig_tripoli #ig_Leb #ig_Lebanon #ig_lebanese #sea #beach #rose #landscape #blue #sky #windy;;instagram app,square,square format,iphoneography;30/04/2014 13:26;30/04/2014 20:26
8643903  N03;34,434677;35,842478;13950153608;8643903  N03;[marmalade_sky];T;T166;13950153608;Mosque of Tripoli, Lebanon;;Lebanon,mosque,Tripoli,مسجد,لبنان,طرابلس,مئذنة;01/04/2013 22:02;08/05/2014 11:00
95244289  N07;34,435568;35,84359;14057411827;95244289  N07;Khan Al Saboun;L;L157;14057411827;#FBT;"
#FBT In the beginning of the 14th AC, Khan Al Saboun was the first trade center in the Middle East area and has acquired a prestigious post in the international trade world for specializing in natural cosmetics and handmade soaps. 
 The inheriting family led by Dr. Bader Hassoun of Tripoli, Lebanon, practiced the science of pharmacy &amp; natural therapy from more than 600 years ago and has revived the Khan Al Saboun legend till today by developing a special line of beauty and cosmetics as natural skincare. addition to organic food production like olive oil ,rose water blossom water and all this in the environmental village of Dr. Bader Hassoun";#FBT,triploli,lebanon,soapproduction,beautysupply,history,prestigious,skincare,cosmetics,legend,heritage;22/05/2014 12:24;22/05/2014 11:52
30988225  N05;34,451661;35,818341;14131581340;30988225  N05;theodor_bafitos;T;T51;14131581340;#mikati #old #traditional #lebanese #house #elmina #askaleh #port #tripoli #lebanon #livetrueleb #livelovetripoli #livelovelebanon #lebaneseonly #lebanonmania #lebanon_travelers #lebanontravelers #proudlylebanese #amazinglebanon #wearelebanon #beautifulle;;instagram app,square,square format,iphoneography;01/06/2014 00:24;01/06/2014 07:24
125117608  N06;34,447275;35,806743;14171632287;125117608  N06;abosamra_enas;L;L158;14171632287;Sunset;Mina - Tripoli- Lebanon;;18/05/2014 19:43;06/06/2014 10:02
123828540  N06;34,438684;35,825953;14184850485;123828540  N06;n.alghoussein;L;L159;14184850485;Echos of Steelbars;International Fair, Tripoli, Lebanon;;01/02/2013 23:30;14/05/2014 14:00
87965631  N00;34,434179;35,844674;14198144308;87965631  N00;jamfan2;T;T167;14198144308;Magdalena and I are exploring Tripoli, Lebanon! View from the main citadel is amazing.;;instagram app,square,square format,iphoneography,Rise;09/06/2014 14:58;09/06/2014 18:58
118504047  N08;34,43241;35,831196;14208187445;118504047  N08;harfoush.mahmoud;L;L160;14208187445;;;;18/05/2014 00:58;17/05/2014 21:58
41932220  N03;34,439031;35,824956;14210819104;41932220  N03;Pollachik;T;T168;14210819104;Helipad, Marad, Oscar Niemeyer;Tripoli, Lebanon;helipad,oscar niemeyer,stairwell,lebanon,tripoli,architecture;17/05/2014 11:28;18/05/2014 07:25
8470194  N02;34,426466;35,834595;14271318428;8470194  N02;Oxfam International;L;L161;14271318428;A children's play park in Tripoli, Lebanon;"A children's play park sits between the neighborhoods of Jabal Mohsen and Bab al Tabbaneh in Tripoli, Lebanon.

More about <strong>Oxfam's response to the Syria crisis</strong>

Photo: Sam Tarling/Oxfam";Oxfam,Tripoli,Lebanon,syria,conflict,refugees,water,sanitation,PHP;15/05/2014 15:09;19/06/2014 11:21
30988225  N05;34,436588;35,838632;14288144756;30988225  N05;theodor_bafitos;T;T51;14288144756;#tall #square #tripoli #lebanon #ottoman #historical #ig_Leb #ig_Lebanese #ig_Lebanon #proudlylebanese #insta_lebanese #insta_lebnen #insta_lebanon #amazinglebanon #lebaneseonly #instagram;;instagram app,square,square format,iphoneography;31/05/2014 03:04;31/05/2014 10:04
30988225  N05;34,4333;35,85;14288859576;30988225  N05;theodor_bafitos;T;T51;14288859576;#bad #rehabilitation #old #building #yellow #painting #tripoli #lebanon #;;instagram app,square,square format,iphoneography;31/05/2014 05:37;31/05/2014 12:37
53583451  N00;34,435291;35,841849;14764580931;53583451  N00;vsanthony;T;T169;14764580931;Tripoli, Lebanon;Noise, people...Sweets!;lebanon,tripoli;27/07/2014 14:18;28/07/2014 14:42
126562185  N07;34,448846;35,826281;14833026713;126562185  N07;ihougaard;T;T170;14833026713;Train on Time?;Train cemetery - Tripoli, Lebanon;trains,lebanon,tripoli;01/04/2011 00:00;02/08/2014 23:27
16517325  N08;34,436084;35,845797;14903886601;16517325  N08;Reportages ici et ailleurs;T;T171;14903886601;IMG_3318.jpg;Beddawi camp, Tripoli, Lebanon. Le conflit syrien est très présent dans les camps libanais. Certains partis palestiniens, le fatah-intifada où le pflp-gc sont ouvertement pro-gouvernement, alors que la majorité des autres partis préfère garder une position de neutralité. Même si nombre de personnes, y compris des palestiniens de Syrie, gardent des affinités avec le gouvernement syrien pour son soutien, réel ou supposé, à la cause palestinienne.;baddawi,beddaoui,beddawi,camp de réfugiés,liban,mukhayyam,north lebanon,palestine,palestinien,refugee camp,réfugié,shahed,shahid,syria,trablous,tripoli,yann renoult;19/02/2014 13:03;13/08/2014 14:25
16517325  N08;34,431039;35,837849;14906621122;16517325  N08;Reportages ici et ailleurs;T;T171;14906621122;IMG_3356.jpg;Beddawi refugee camp, Tripoli, Lebanon;baddawi,beddaoui,beddawi,camp de réfugiés,cemetery,cimetière,liban,mukhayyam,north lebanon,palestine,palestinien,refugee camp,réfugié,trablous,tripoli,yann renoult;19/02/2014 13:27;13/08/2014 14:28
114138418  N08;34,432303;35,845893;14969463840;114138418  N08;Paul Saad;L;L162;14969463840;Panoramic HDR Tripoli, Lebanon;Paul Saad's Photostream;zgharta,blue,sky,panoramic,colours,futuretv,sourawshamsieh,lbci,wearelebanon,lebanon,tripoli,jabal,mohsen,bab,tabanah,HDR,HQ,photography,urban,buildings,cities,city,dense;23/01/2015 20:48;06/09/2014 13:29
114902154  N05;34,435726;35,851221;14972167107;114902154  N05;adam Maa;L;L156;14972167107;tripoli lebanon the old city;;;01/09/2014 03:09;06/09/2014 18:35
14697318  N05;34,433811;35,844961;14991309814;14697318  N05;ridaeology;L;L157;14991309814;;Tripoli, Lebanon;;18/09/2014 04:13;24/10/2014 00:58
73286409  N03;34,445778;35,845339;15004105359;73286409  N03;Melhem.Rizk;L;L158;15004105359;Al Mansouri Mosque, Tripoli Lebanon;;Red;06/09/2014 11:30;09/09/2014 17:14
30988225  N05;34,457569;35,807135;15072123646;30988225  N05;theodor_bafitos;T;T51;15072123646;The deep blue sea of the Tripoli islands #lebaneseonly #tripoli #lebanon #livelovetripoli #summer #summer2014 #lebanontravelers;;instagram app,square,square format,iphoneography;31/08/2014 09:20;31/08/2014 16:20
21909297  N05;34,455767;35,813389;15078017328;21909297  N05;iSabra;L;L41;15078017328;Mina fisherman;;lebanon,mina,tripoli,north,fishing,fisherman,coast,man,middle,east,rolleiflex,SL66,80mm,400H,fuji,film,analog;17/09/2014 14:22;17/09/2014 04:41
36607156  N07;34,455111;35,80926;15078561064;36607156  N07;H. Silenus;T;T172;15078561064;Baker, Tripoli, Lebanon;Tripoli, North Lebanon;baker,bakery,boulanger,boulangerie,lebanon,liban,nord,north,trablos,tripoli;30/08/2014 07:27;03/11/2014 07:16
129149612  N03;34,44876;35,826057;15356585294;129149612  N03;nikoletta_b;T;T173;15356585294;Railway station in Tripoli - Lebanon where Aristo used to work a lot of time ago (p.s.there is no train in Lebanon nowadays);;;31/12/2012 14:33;08/12/2014 23:07
58185022  N02;34,43858;35,841642;15463123441;58185022  N02;Ahmad Al-Mously;L;L163;15463123441;Taynal Mosque;A mosque in Tripoli, Lebanon;;07/10/2014 09:36;07/10/2014 06:36
113362615  N07;34,440273;35,83163;15561049279;113362615  N07;MoeenMustafa;L;L164;15561049279;Mediterranean; Tripoli - Lebanon;Mediterranean,tripoli,lebanon,sea,water;11/01/2014 13:49;09/11/2014 12:21
113362615  N07;34,444783;35,812858;15561711538;113362615  N07;MoeenMustafa;L;L164;15561711538;Bahsas - Tripoli - Lebanon;;bahsas,Tripoli,lebanon,Mediterranean;12/01/2014 12:39;09/11/2014 12:56
130393684  N08;34,432988;35,844921;15578722954;130393684  N08;M.Honarian;L;L165;15578722954;Tripoli-Lebanon-2014;;;07/09/2014 15:17;05/01/2015 01:47
130393684  N08;34,436439;35,839353;15581328193;130393684  N08;M.Honarian;L;L165;15581328193;Tripoli-Lebanon-2014;;;07/09/2014 14:21;05/01/2015 01:47
30988225  N05;34,434548;35,842388;15626644145;30988225  N05;theodor_bafitos;T;T51;15626644145;#savetripoli #tripoli #tripoli _lebanon #lebanon #lebaneseheritage #lebanontravelers #lebaneseweare #lebanon_travelers #lebanontourism #lebanesearmy #lebaneseonly #proudlylebanese #amazinglebanon #lbci #mtv_lebanon #ig_tripoli #igworldclub #wu_lebanon #li;;;25/10/2014 14:45;25/10/2014 21:45
130625274  N06;34,428749;35,835388;15638337203;130625274  N06;bahaajamal1992;L;L166;15638337203;On the birdge;#tripoli #lebanon #syrdenniye #dridge #woodenbridge #nature;;17/12/2014 15:29;11/01/2015 22:31
30988225  N05;34,428339;35,83353;15664935190;30988225  N05;theodor_bafitos;T;T51;15664935190;Happy independence Day from Tripoli #archleb #architecture #archdaily #lebanese #tripoli #lebanon #vscocam;;instagram app,square,square format,iphoneography;22/11/2014 08:43;22/11/2014 16:43
30988225  N05;34,436674;35,834577;15670444968;30988225  N05;theodor_bafitos;T;T51;15670444968;Riad Solh boulevard #tripoli #lebanon #lebanontourism #tripleb #architecturephotography #archleb #architecture #ig_leb #ig_lebanese #ig_Lebanon #livelovetripoli #livelovelebanon #theobaf #vscocam;;instagram app,square,square format,iphoneography;23/11/2014 02:28;23/11/2014 10:28
129415581  N02;34,437861;35,845772;15834574404;129415581  N02;kevinforkan;T;T174;15834574404;Bertasi Mosque, Tripoli, Lebanon;;;31/03/2011 14:21;06/02/2015 15:06
90478961  N00;34,427944;35,816124;15850404648;90478961  N00;SecretSushi;L;L125;15850404648;#mina #Tripoli #Lebanon #nofilter #masjid #islam;via Instagram ift.tt/1znYyda;IFTTT,Instagram;16/12/2014 12:14;16/12/2014 20:14
30988225  N05;34,388333;35,829166;15888433072;30988225  N05;theodor_bafitos;T;T51;15888433072;#Tripoli #lebanon #ig_leb #ig_Lebanon #ig_tripoli #vscocam;;instagram app,square,square format,iphoneography;26/11/2014 22:13;27/11/2014 06:13
130393684  N08;34,43913;35,832752;16015050199;130393684  N08;M.Honarian;L;L165;16015050199;Tripoli-Lebanon-2014;;;07/09/2014 16:40;05/01/2015 01:47
