	image name	category	cat_id	index	UserId 	Lat	Long	PhotoId	ID 	Name	Nationality	Num	PhotoID	Title	Description	User tags	Time taken	Time posted
805	21741827834.jpg	urban scenery	9	21741827834	94770913  N05	34,432374	35,840961	21741827834.0	94770913  N05	tonirahn	L	L173	21741827834.0	Old Suq of #Tripoli, #Lebanon. It's as chaotic inside like it looks from above.		instagram app,square,square format,iphoneography,Crema	21/10/2015 21:20	21/10/2015 18:20
806	2301214199.jpg	urban scenery	9	2301214199	13395150  N07	34,433982	35,844529	2301214199.0	13395150  N07	Ian Cowe	T	T40	2301214199.0	View over Tripoli, Lebanon		tripoli,lebanon	01/03/2008 10:14	01/03/2008 10:14
807	2302007030.jpg	urban scenery	9	2302007030	13395150  N07	34,439246	35,84887	2302007030.0	13395150  N07	Ian Cowe	T	T40	2302007030.0	View over Tripoli, Lebanon		view,tripoli,street,lebanon	01/03/2008 10:14	01/03/2008 10:14
808	2302007280.jpg	urban scenery	9	2302007280	13395150  N07	34,433108	35,844641	2302007280.0	13395150  N07	Ian Cowe	T	T40	2302007280.0	View over Tripoli, Lebanon		tripoli,lebanon	01/03/2008 10:14	01/03/2008 10:14
809	23582293739.jpg	urban scenery	9	23582293739	92663284  N00	34,433333	35,85	23582293739.0	92663284  N00	RudolfFuji	T	T185	23582293739.0	Tripoli, Lebanon			06/10/2015 17:08	24/12/2015 20:18
810	2365361967.jpg	urban scenery	9	2365361967	61898586  N00	34,432805	35,844361	2365361967.0	61898586  N00	kaare.iverson	T	T41	2365361967.0	Cemetary	Tripoli, Lebanon	travel,Lebanon,Middle East	25/02/2008 05:13	27/03/2008 08:59
811	2365363823.jpg	urban scenery	9	2365363823	61898586  N00	34,433735	35,84423	2365363823.0	61898586  N00	kaare.iverson	T	T41	2365363823.0	Tripoli	Tripoli, Lebanon	travel,Lebanon,Middle East	25/02/2008 05:37	27/03/2008 09:01
812	2366194976.jpg	urban scenery	9	2366194976	61898586  N00	34,43348	35,84478	2366194976.0	61898586  N00	kaare.iverson	T	T41	2366194976.0	IMG_5213	Tripoli, Lebanon	travel,favourite,Lebanon,Middle East	25/02/2008 05:24	27/03/2008 09:00
813	2370647142.jpg	urban scenery	9	2370647142	11688668  N03	34,433037	35,84466	2370647142.0	11688668  N03	Sandy Raymond	T	T42	2370647142.0	view from the Citadel	Tripoli, Lebanon, February, 1999.		28/03/2008 22:47	29/03/2008 05:47
814	2517552464.jpg	urban scenery	9	2517552464	29995505  N00	34,434422	35,846116	2517552464.0	29995505  N00	The Nailman	T	T45	2517552464.0	City of Tripoli (Lebanon)		tripoli,lebanon,middle east	02/05/2008 14:33	24/05/2008 00:26
815	268452732.jpg	urban scenery	9	268452732	29269574  N00	34,4373	35,846879	268452732.0	29269574  N00	Kat Petersen	T	T10	268452732.0	Residential area	"Tripoli, Lebanon
27 Nov 2005"	lebanon,libanon,tripoli	13/10/2006 12:11	13/10/2006 11:11
816	27032501795.jpg	urban scenery	9	27032501795														
817	2791980493.jpg	urban scenery	9	2791980493	21233498  N06	34,436551	35,841759	2791980493.0	21233498  N06	Malene Hein	T	T48	2791980493.0		Tripoli, Lebanon, July 2005	Tripoli,Lebanon	18/07/2005 14:15	24/08/2008 14:17
818	294581165.jpg	urban scenery	9	294581165	34481475  N00	34,433732	35,844661	294581165.0	34481475  N00	Suavemente77	T	T12	294581165.0	TRIPOLI, LEBANON-APR2006		TRIPOLI	18/04/2006 17:34	11/11/2006 17:41
819	30552581594.jpg	urban scenery	9	30552581594														
820	311981096.jpg	urban scenery	9	311981096	53942167  N00	34,432928	35,844757	311981096.0	53942167  N00	ShlomoDiMetro	T	T13	311981096.0	IMGP3346	Tripoli, Lebanon	tripoli,lebanon,liban	01/02/2006 00:00	02/12/2006 15:11
821	31335587770.jpg	urban scenery	9	31335587770														
822	31413970894.jpg	urban scenery	9	31413970894														
823	31413977144.jpg	urban scenery	9	31413977144														
824	31726710505.jpg	urban scenery	9	31726710505														
825	317780802.jpg	urban scenery	9	317780802	13281139  N00	34,433399	35,844277	317780802.0	13281139  N00	anthony_itoh	T	T15	317780802.0	From the citadel at tripoli lebanon			28/12/2003 22:29	09/12/2006 14:12
826	31879306910.jpg	urban scenery	9	31879306910														
827	3190576363.jpg	urban scenery	9	3190576363	49786373  N00	34,255615	35,504276	3190576363.0	49786373  N00	eesti	T	T55	3190576363.0	Tripoli cityscape		2009,cityscape,lebanon,nahr abu ali,picture,river.,travel,tripoli,طرابلس,لبنان,レバノン	01/01/2009 16:45	12/01/2009 13:17
828	3191425012.jpg	urban scenery	9	3191425012	49786373  N00	34,433093	35,844696	3191425012.0	49786373  N00	eesti	T	T55	3191425012.0	Citadel of Raymond de Saint-Gilles		2009,citadel,lebanon,raymond,saint gilles,travel,tripoli,طرابلس,لبنان,レバノン	01/01/2009 16:54	12/01/2009 13:17
829	3191426110.jpg	urban scenery	9	3191426110	49786373  N00	34,433699	35,844455	3191426110.0	49786373  N00	eesti	T	T55	3191426110.0			2009,d300,lebanon,nikon,tokinaaf1650mmf28,travel,tripoli,طرابلس,لبنان,レバノン	01/01/2009 17:24	12/01/2009 13:18
830	32037139252.jpg	urban scenery	9	32037139252														
831	3223287747.jpg	urban scenery	9	3223287747	27971263  N05	34,432504	35,845185	3223287747.0	27971263  N05	Foux.R	L	L19	3223287747.0	Tripoli - Lebanon 9			29/12/2008 14:02	25/01/2009 00:38
832	3374118636.jpg	urban scenery	9	3374118636	8233998  N05	34,433539	35,845019	3374118636.0	8233998  N05	Nino Frewat	T	T58	3374118636.0	Old & New Tripoli, Lebanon	The Abou Ali River separates these two timelines.	Tripoli,Lebanon,Canon EOS 30D,Tamron 17-50mm 2.8	04/03/2009 10:14	21/03/2009 22:44
833	3374118862.jpg	urban scenery	9	3374118862	8233998  N05	34,433745	35,844721	3374118862.0	8233998  N05	Nino Frewat	T	T58	3374118862.0	The Chaos of Tripoli, Lebanon	View taken from Saint Gilles Castle, Tripoli	Tripoli,Lebanon,Canon EOS 30D,Tamron 17-50mm 2.8	04/03/2009 10:53	21/03/2009 22:44
834	3395309395.jpg	urban scenery	9	3395309395	23308355  N02	34,433315	35,844942	3395309395.0	23308355  N02	Lux	T	T59	3395309395.0	Tripoli (Lebanon)	"Leica M8. Summicron 35 ASPH (crop)
Please don't use this image without my explicit permission. © All rights reserved. "	tripoli,lebanon,libano,city,ciudad,oriente,leica m8,summicron 35,Getty	29/03/2009 20:37	29/03/2009 18:37
835	3452174960.jpg	urban scenery	9	3452174960	37491449  N05	34,439774	35,833887	3452174960.0	37491449  N05		L	L21	3452174960.0	Tripoli	Tripoli Lebanon - طرابلس لبنان		01/06/2008 01:33	18/04/2009 06:06
836	3630291070.jpg	urban scenery	9	3630291070	71651581  N00	34,432838	35,844759	3630291070.0	71651581  N00	Audun	T	T63	3630291070.0	IMG_4443.JPG	Tripoli, near the Citadel of Raymond de Saint-Gilles		06/03/2004 13:45	15/06/2009 20:26
837	370811925.jpg	urban scenery	9	370811925	65157133  N00	34,432864	35,844651	370811925.0	65157133  N00	ferhadsolar	T	T17	370811925.0	IMAG0021	Jabal al Lubnan, Lebanon Mountains,Tripolis LEBANON	Trablus,Lübnan,Lebanon,Tripoli	20/01/2006 11:06	27/01/2007 15:36
838	4166645889.jpg	urban scenery	9	4166645889	9506863  N08	34,433758	35,844486	4166645889.0	9506863  N08	Paul	T	T74	4166645889.0	Tripoli, Lebanon	View from the citadel.	Tripoli,Lebanon	08/11/2009 11:33	07/12/2009 20:59
839	4224721166.jpg	urban scenery	9	4224721166														
840	4250573192.jpg	urban scenery	9	4250573192	30157598  N05	34,433987	35,834571	4250573192.0	30157598  N05	belmdesigner91	T	T80	4250573192.0	Partial City View from a Building Roof	Tripoli, Lebanon summer 2007	Lebanon,Tripoli	05/09/2007 12:36	06/01/2010 07:31
841	4387792483.jpg	urban scenery	9	4387792483	43904604  N06	34,433144	35,844751	4387792483.0	43904604  N06	Jobopa	T	T84	4387792483.0	Neighborhood in East Tripoli	"Buildings in neighborhood of East Tripoli during twilight in Lebanon, Middle East. 

Available for licensing on Getty Images

Jordi Boixareu © All rights reserved"	Tripoli,Lebanon,neighborhood,sunset,buildings,Trabulus,Abu Ali river,Eastern part,Nikon FM2,Jordi Boixareu,photo,photography,foto,fotografia,image,imagen,imatge,picture,pic,getty images,Architecture,Transportation,Horizontal,Outdoors,Residential District,Lebanon - Country,Car,Crowded,Cloud,Day,Shadow,Sunlight,Color Image,No People,Building Exterior,Tranquility.,building,edifice,film,analog,analogue,tarabulus	25/02/2010 23:32	25/02/2010 22:48
842	4438436527.jpg	urban scenery	9	4438436527	44996886  N06	34,439701	35,859298	4438436527.0	44996886  N06	International Foundation for Electoral Systems	T	T87	4438436527.0	Even the houses are voting, aren't they?	"Lebanese show their support for vairous candidiates in 2009, Tripoli, Lebanon. 

Photo by Dragos Dinu

This photo was the winner in the IFES Choice category."		16/03/2010 16:43	16/03/2010 20:43
843	450655472.jpg	urban scenery	9	450655472	25798931  N00	34,433113	35,844627	450655472.0	25798931  N00	James Holme	T	T7	450655472.0	View of Tripoli, Lebanon from the Citadel which lies high above the old town.	View of Tripoli, Lebanon from the Citadel which lies high above the old town.	Lebanon,Tripoli	19/04/2006 12:42	08/04/2007 13:34
844	454100800.jpg	urban scenery	9	454100800	85173921  N00	34,43385	35,844746	454100800.0	85173921  N00	GarethDix	T	T20	454100800.0	Tripoli, Lebanon	Taken from the wall of the citadel in Tripoli.	Tripoli,lebanon,city,middle east,cham128	10/04/2007 16:47	10/04/2007 15:47
845	4605237923.jpg	urban scenery	9	4605237923	26678053  N00	34,45788	35,844268	4605237923.0	26678053  N00	mikemuch1	T	T91	4605237923.0	Medieval Crusader Castle		Lebanon,Tripoli,Medieval,Crusader,Castle	26/04/2010 22:08	14/05/2010 04:28
846	4605844094.jpg	urban scenery	9	4605844094	26678053  N00	34,45788	35,844268	4605844094.0	26678053  N00	mikemuch1	T	T91	4605844094.0	Medieval Crusader Castle		Lebanon,Tripoli,Medieval,Crusader,Castle	26/04/2010 21:57	14/05/2010 04:22
847	4605856530.jpg	urban scenery	9	4605856530	26678053  N00	34,45788	35,844268	4605856530.0	26678053  N00	mikemuch1	T	T91	4605856530.0	Medieval Crusader Castle		Lebanon,Tripoli,Medieval,Crusader,Castle	26/04/2010 22:16	14/05/2010 04:30
848	4605857416.jpg	urban scenery	9	4605857416	26678053  N00	34,45788	35,844268	4605857416.0	26678053  N00	mikemuch1	T	T91	4605857416.0	Medieval Crusader Castle		Lebanon,Tripoli,Medieval,Crusader,Castle	26/04/2010 22:17	14/05/2010 04:31
849	4665499211.jpg	urban scenery	9	4665499211	51035794405  N01	34,433651	35,844203	4665499211.0	51035794405  N01	Lou Rouge	L	L37	4665499211.0	Tripoli		Tripoli,Lebanon,Líbano,city,ciudad,women,mujeres,carteles,posters,camiones,militares,tanques,tank,trucks,truck,tanks,Street,calle,road,sign,poster,humo,Tarábulus,Trablos,Fenicia,retoFS1	20/04/2010 14:51	03/06/2010 10:50
850	4681989379.jpg	urban scenery	9	4681989379	25563956  N06	34,439701	35,859298	4681989379.0	25563956  N06	Denis Vahey	T	T96	4681989379.0	Tripoli, Lebanon		Lebanon,Tripoli,Arabia,Middle East	08/06/2010 16:58	08/06/2010 15:58
851	4822015926.jpg	urban scenery	9	4822015926	9462401  N03	34,432966	35,844141	4822015926.0	9462401  N03	mmp.	L	L43	4822015926.0		Tripoli, Lebanon		23/07/2010 21:40	23/07/2010 19:47
852	4855871919.jpg	urban scenery	9	4855871919	8605406  N04	33,872451	35,876548	4855871919.0	8605406  N04	soufi83	L	L44	4855871919.0			Tripoli,Lebanon	03/08/2010 01:30	03/08/2010 08:30
853	4856490428.jpg	urban scenery	9	4856490428	8605406  N04	34,439701	35,859298	4856490428.0	8605406  N04	soufi83	L	L44	4856490428.0	Tripoli Lebanon City Scape		Tripoli,Lebanon,city,buildings,concrete,apartments,trablous,liban,road	03/08/2010 01:29	03/08/2010 08:29
854	4930083253.jpg	urban scenery	9	4930083253	43904604  N06	34,444999	35,85268	4930083253.0	43904604  N06	Jobopa	T	T103	4930083253.0	Cementery in Tripoli	"Available for licensing on Getty Images

Jordi Boixareu © All rights reserved

"	Jordi Boixareu,photo,photography,foto,fotografia,image,imagen,imatge,picture,pic,film,analog,analogue,tarabulus	27/08/2010 00:28	26/08/2010 22:28
855	4934559837.jpg	urban scenery	9	4934559837	37827720  N04	34,446485	35,87697	4934559837.0	37827720  N04	C.Stramba-Badiali	T	T104	4934559837.0	Urbanisme - Lebanon -	"Tripoli, Lebanon
"	liban 2009,Tripoli,urbain,ville,architecture,Christophe Stramba,War,طربلس,Trablous,Sunnite	15/07/2009 21:15	28/08/2010 15:59
856	4962690597.jpg	urban scenery	9	4962690597	27601677  N06	34,447443	35,840835	4962690597.0	27601677  N06	lublutina	L	L50	4962690597.0	DSC_0020			17/07/2010 00:11	06/09/2010 08:19
857	4963284288.jpg	urban scenery	9	4963284288	27601677  N06	34,447443	35,840835	4963284288.0	27601677  N06	lublutina	L	L50	4963284288.0	DSC_0018			17/07/2010 00:11	06/09/2010 08:17
858	4976893515.jpg	urban scenery	9	4976893515	15067115  N05	34,436363	35,844783	4976893515.0	15067115  N05	renaud.delaplace	T	T106	4976893515.0	P1110885	Vue depuis le château du comte de Toulouse	Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse	04/09/2010 09:33	10/09/2010 17:58
859	4977503900.jpg	urban scenery	9	4977503900	15067115  N05	34,436363	35,844783	4977503900.0	15067115  N05	renaud.delaplace	T	T106	4977503900.0	P1110884	Vue depuis le château du comte de Toulouse	Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse	04/09/2010 09:31	10/09/2010 17:57
860	4977507858.jpg	urban scenery	9	4977507858	15067115  N05	34,436363	35,844783	4977507858.0	15067115  N05	renaud.delaplace	T	T106	4977507858.0	P1110894	Vue depuis le château du comte de Toulouse	Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse	04/09/2010 09:56	10/09/2010 17:59
861	5139652336.jpg	urban scenery	9	5139652336	19736899  N04	34,439146	35,847114	5139652336.0	19736899  N04	hern42	T	T115	5139652336.0	Tripoli souks #2	"(@ Tripoli, Lebanon)
..."	Nikon_Coolpix_S50c,Lebanon,Tripoli	19/10/2010 00:00	02/11/2010 12:24
862	5176933731.jpg	urban scenery	9	5176933731	25293476  N04	34,433306	35,844951	5176933731.0	25293476  N04	Sue and Ian Jones	T	T118	5176933731.0	Tripoli Lebanon_6			10/09/2010 00:23	15/11/2010 04:00
863	5176934307.jpg	urban scenery	9	5176934307	25293476  N04	34,43388	35,844116	5176934307.0	25293476  N04	Sue and Ian Jones	T	T118	5176934307.0	Tripoli Lebanon_5			10/09/2010 00:31	15/11/2010 04:00
864	5306737707.jpg	urban scenery	9	5306737707	56495320  N07	34,43346	35,845041	5306737707.0	56495320  N07	Pixaa	T	T120	5306737707.0	084_Tripoli_pano_slam			28/10/2010 12:31	30/12/2010 18:34
865	5336949860.jpg	urban scenery	9	5336949860	10782481  N08	34,433369	35,845115	5336949860.0	10782481  N08	bengalmixer	L	L64	5336949860.0	Babel moderne ?	Tripoli, Liban	Liban,Lebanon,Tripoli,tour de Babel,Babel	28/12/2010 04:05	08/01/2011 20:19
866	5336960062.jpg	urban scenery	9	5336960062	10782481  N08	34,448679	35,84444	5336960062.0	10782481  N08	bengalmixer	L	L64	5336960062.0	les portes de L'Orient		Liban,Lebanon,Tripoli	08/01/2011 19:12	08/01/2011 20:23
867	5338207527.jpg	urban scenery	9	5338207527	48787168  N04	34,255944	35,504555	5338207527.0	48787168  N04	ristomadou	T	T122	5338207527.0	Tripoli, Lebanon		arabia,architecture,middle east,cities,city,town,streets,araabia,lähis-ida,liibanon	13/10/2010 17:48	09/01/2011 10:23
868	5338207663.jpg	urban scenery	9	5338207663														
869	5367584131.jpg	urban scenery	9	5367584131	57895969  N04	34,44245	35,85165	5367584131.0	57895969  N04	Zbarakeh	L	L67	5367584131.0	DSC_0099		Tripoli,Lebanon	05/09/2010 16:49	18/01/2011 20:54
870	550247.jpg	urban scenery	9	550247	89816840  N00	34,434144	35,844583	550247.0	89816840  N00	jack unrau	T	T2	550247.0	tripoli	October 2002.	tripoli,lebanon,city	22/10/2002 07:21	24/09/2004 13:29
871	5503519246.jpg	urban scenery	9	5503519246	41206916  N07	34,432999	35,844797	5503519246.0	41206916  N07	Yanmei Xie	T	T129	5503519246.0	View of Tripoli, Lebanon from a crusader's arrow slit (从十字军箭楼看古城黎玻利）			26/12/2010 17:53	06/03/2011 19:12
872	5520227367.jpg	urban scenery	9	5520227367	40929712  N07	34,433768	35,843496	5520227367.0	40929712  N07	Sue Powell	T	T75	5520227367.0	Tripoli, Lebanon		Tripoli,Lebanon	12/03/2011 20:31	12/03/2011 20:56
873	5636900897.jpg	urban scenery	9	5636900897	48193312  N04	34,255944	35,504584	5636900897.0	48193312  N04	infrachrom	L	L75	5636900897.0	Tripoli	Horseman VH-R, Topcor 210/5.6, Fuji Acros, Rodinal 1+50, Slavich Unibrom, home brew lith developer	lithprint	20/04/2011 14:10	20/04/2011 10:10
874	5686503322.jpg	urban scenery	9	5686503322	58020196  N07	34,434366	35,84273	5686503322.0	58020196  N07	Kaisaje	L	L78	5686503322.0	Tripoli view		Tripoli,Lebanon	27/04/2011 12:05	04/05/2011 06:49
875	5713393168.jpg	urban scenery	9	5713393168	23444777  N07	34,439336	35,860919	5713393168.0	23444777  N07	Annaëlle Simon	T	T134	5713393168.0	Suburbs / Tripoli / Lebanon	Tripoli is the second largest city in Lebanon. The city is located 85 km north of the capital Beirut and is the easternmost port of Lebanon.Tripoli is considered as the bastion of Sunnis in Lebanon	tripoli,shantytown,suburbs,black,white,lebanon,liban	11/05/2011 19:18	12/05/2011 15:06
876	5714163693.jpg	urban scenery	9	5714163693	7237223  N06	34,43976	35,836372	5714163693.0	7237223  N06	Markus Hill	T	T133	5714163693.0	Tripoli Old Town		Lebanon,Libanon,Travel,2011,Middle East,tripoli,citadel,old town	19/04/2011 10:47	13/05/2011 00:22
877	5716546791.jpg	urban scenery	9	5716546791	41825478  N04	34,433847	35,845044	5716546791.0	41825478  N04	Laurence_Poos	T	T136	5716546791.0	IMG_7004.jpg	Tripoli - Lebanon		26/04/2011 12:29	13/05/2011 21:12
878	5716547267.jpg	urban scenery	9	5716547267	41825478  N04	34,432287	35,844452	5716547267.0	41825478  N04	Laurence_Poos	T	T136	5716547267.0	IMG_7010.jpg	Tripoli - Lebanon		26/04/2011 12:39	13/05/2011 21:12
879	5873695327.jpg	urban scenery	9	5873695327	64174572  N08	34,435266	35,846096	5873695327.0	64174572  N08	Lebanon and Lyme	L	L83	5873695327.0	Tripoli, Lebanon - DSCF8860	Tripoli, Lebanon	John Ridley,Lebanon,Tripoli	24/02/2011 23:28	26/06/2011 20:02
880	5877915813.jpg	urban scenery	9	5877915813	37449436  N03	34,439701	35,859298	5877915813.0	37449436  N03	matthew_carson	T	T138	5877915813.0	Tripoli, Lebanon			06/06/2010 15:32	27/06/2011 20:13
